Date,BIL,SQQQ,TQQQ,UPRO
2013-11-04,45.79,17.68,102.61,82.82
2013-11-05,45.79,17.22,105.4,84.16
2013-11-06,45.78,17.43,104.12,84.83
2013-11-07,45.79,18.24,99.21,80.99
2013-11-08,45.78,17.79,101.51,84.19
2013-11-11,45.79,17.91,100.77,83.84
2013-11-12,45.78,18.04,100.22,82.67
2013-11-13,45.79,17.17,104.97,86.15
2013-11-14,45.79,16.84,107.0,87.57
2013-11-15,45.78,16.8,107.59,88.81
2013-11-18,45.78,17.31,104.17,87.21
2013-11-19,45.79,17.28,104.34,87.37
2013-11-20,45.79,17.35,103.87,86.68
2013-11-21,45.78,16.9,106.33,88.17
2013-11-22,45.79,16.54,108.54,89.86
2013-11-25,45.78,16.6,108.26,89.21
2013-11-26,45.79,16.25,110.64,89.5
2013-11-27,45.79,15.83,113.49,90.12
2013-11-29,45.78,15.67,114.7,89.79
2013-12-02,45.78,15.9,113.0,88.05
2013-12-03,45.79,16.09,111.56,86.87
2013-12-04,45.79,15.8,113.63,87.29
2013-12-05,45.79,15.52,115.63,89.13
2013-12-06,45.78,15.37,116.59,90.21
2013-12-09,45.78,15.45,116.03,89.5
2013-12-10,45.78,15.42,116.39,89.23
2013-12-11,45.79,15.99,112.03,85.94
2013-12-12,45.79,15.88,112.62,85.8
2013-12-13,45.79,15.93,112.33,86.46
2013-12-16,45.78,15.89,112.52,87.08
2013-12-17,45.78,15.98,112.1,86.36
2013-12-18,45.78,15.54,115.1,89.64
2013-12-19,45.79,15.51,115.23,90.35
2013-12-20,45.78,14.73,121.06,92.99
2013-12-23,45.77,14.61,121.99,93.08
2013-12-24,45.79,14.51,122.72,94.4
2013-12-26,45.79,14.42,123.68,95.58
2013-12-27,45.79,14.63,121.7,95.1
2013-12-30,45.77,14.54,122.43,95.48
2013-12-31,45.77,14.53,122.43,95.13
2014-01-02,45.78,14.67,121.24,94.02
2014-01-03,45.77,15.0,118.67,94.38
2014-01-06,45.77,14.95,118.86,93.86
2014-01-07,45.78,14.76,120.53,94.38
2014-01-08,45.77,14.48,122.53,95.33
2014-01-09,45.78,14.7,120.95,95.13
2014-01-10,45.78,14.73,120.57,94.62
2014-01-13,45.77,15.14,117.0,92.43
2014-01-14,45.77,14.25,124.0,95.2
2014-01-15,45.78,14.11,125.18,95.5
2014-01-16,45.78,14.17,124.48,95.24
2014-01-17,45.77,14.03,125.68,96.1
2014-01-21,45.77,13.88,126.99,95.8
2014-01-22,45.77,13.98,126.0,94.03
2014-01-23,45.77,56.64,61.93,91.31
2014-01-24,45.77,59.28,59.21,87.43
2014-01-27,45.78,61.92,56.58,86.13
2014-01-28,45.77,62.67,55.92,85.15
2014-01-29,45.78,60.75,57.62,87.05
2014-01-30,45.78,61.59,56.62,84.23
2014-01-31,45.78,60.4,57.79,85.64
2014-02-03,45.78,63.22,54.93,81.3
2014-02-04,45.77,63.4,54.74,81.01
2014-02-05,45.77,62.71,55.37,82.13
2014-02-06,45.77,59.82,57.91,85.98
2014-02-07,45.77,57.67,59.96,87.9
2014-02-10,45.76,56.3,61.38,88.68
2014-02-11,45.77,54.31,63.52,91.69
2014-02-12,45.77,55.53,62.04,89.55
2014-02-13,45.77,53.2,64.96,92.59
2014-02-14,45.78,52.55,65.62,94.57
2014-02-18,45.78,52.34,65.87,93.96
2014-02-19,45.77,52.99,64.96,93.12
2014-02-20,45.77,51.88,66.4,94.99
2014-02-21,45.77,52.28,65.81,94.72
2014-02-24,45.78,51.53,66.83,95.88
2014-02-25,45.77,51.41,66.86,95.93
2014-02-26,45.77,52.01,66.17,95.12
2014-02-27,45.77,51.05,67.41,96.99
2014-02-28,45.77,52.67,65.24,95.21
2014-03-03,45.77,50.62,67.83,98.45
2014-03-04,45.77,50.04,68.55,99.96
2014-03-05,45.77,49.56,69.21,100.8
2014-03-06,45.77,49.49,69.33,101.9
2014-03-07,45.77,50.83,67.44,100.38
2014-03-10,45.77,50.24,68.2,101.15
2014-03-11,45.77,51.94,65.95,97.69
2014-03-12,45.77,50.11,68.35,100.09
2014-03-13,45.77,53.37,64.03,95.24
2014-03-14,45.77,52.89,64.58,96.45
2014-03-17,45.77,52.3,65.3,98.17
2014-03-18,45.77,50.51,67.52,99.79
2014-03-19,45.77,51.86,65.7,97.41
2014-03-20,45.78,50.09,67.94,101.02
2014-03-21,45.77,52.2,65.19,99.67
2014-03-24,45.78,53.33,63.78,98.88
2014-03-25,45.78,52.8,64.36,99.99
2014-03-26,45.77,55.95,60.66,96.35
2014-03-27,45.77,56.09,60.49,96.82
2014-03-28,45.78,54.99,61.63,99.24
2014-03-31,45.77,54.29,62.44,100.8
2014-04-01,45.77,51.54,65.61,102.17
2014-04-02,45.77,51.67,65.48,103.34
2014-04-03,45.77,51.98,64.97,104.05
2014-04-04,45.77,58.34,57.48,97.92
2014-04-07,45.78,58.63,57.16,95.3
2014-04-08,45.77,56.62,59.13,97.43
2014-04-09,45.77,54.25,61.58,99.74
2014-04-10,45.77,60.94,54.39,91.95
2014-04-11,45.77,59.87,55.25,93.04
2014-04-14,45.77,59.36,55.65,93.69
2014-04-15,45.77,57.99,57.06,96.89
2014-04-16,45.78,57.66,57.24,97.64
2014-04-17,45.76,56.55,58.3,98.46
2014-04-21,45.76,55.1,59.72,99.65
2014-04-22,45.77,54.36,60.56,100.59
2014-04-23,45.76,53.07,61.86,101.54
2014-04-24,45.76,55.17,59.57,99.62
2014-04-25,45.77,56.01,58.57,99.39
2014-04-28,45.78,55.69,58.85,100.05
2014-04-29,45.77,55.59,58.86,99.94
2014-04-30,45.77,54.21,60.41,101.19
2014-05-01,45.76,53.42,61.32,101.38
2014-05-02,45.76,55.23,59.3,99.5
2014-05-05,45.77,53.66,61.02,100.87
2014-05-06,45.76,55.15,59.38,99.85
2014-05-07,45.76,56.5,57.82,100.21
2014-05-08,45.76,56.25,58.14,100.23
2014-05-09,45.76,54.5,59.92,102.07
2014-05-12,45.76,52.55,61.97,104.0
2014-05-13,45.76,53.07,61.36,103.68
2014-05-14,45.76,53.51,60.89,101.75
2014-05-15,45.76,54.55,59.72,99.87
2014-05-16,45.76,54.15,60.08,100.14
2014-05-19,45.76,52.6,61.88,101.67
2014-05-20,45.77,52.83,61.61,100.72
2014-05-21,45.76,51.42,63.18,102.49
2014-05-22,45.77,50.74,64.06,103.56
2014-05-23,45.76,49.06,66.13,105.66
2014-05-27,45.77,47.98,67.61,106.35
2014-05-28,45.77,47.83,67.79,106.87
2014-05-29,45.76,47.37,68.36,107.5
2014-05-30,45.76,47.23,68.62,108.71
2014-06-02,45.76,47.98,67.43,107.86
2014-06-03,45.77,47.96,67.52,107.8
2014-06-04,45.77,46.95,69.02,109.5
2014-06-05,45.77,45.34,71.4,112.0
2014-06-06,45.76,45.03,71.86,112.72
2014-06-09,45.76,45.3,71.37,112.78
2014-06-10,45.76,45.39,71.18,112.07
2014-06-11,45.76,45.22,71.45,111.55
2014-06-12,45.75,45.57,70.91,110.3
2014-06-13,45.75,45.98,70.26,110.18
2014-06-16,45.76,45.71,70.62,110.4
2014-06-17,45.76,45.43,71.13,111.79
2014-06-18,45.76,44.63,72.39,114.57
2014-06-19,45.77,44.84,72.04,115.5
2014-06-20,45.76,44.79,72.05,115.36
2014-06-23,45.77,44.71,72.19,114.59
2014-06-24,45.76,45.15,71.5,112.32
2014-06-25,45.77,43.9,73.5,114.62
2014-06-26,45.77,44.11,73.21,113.52
2014-06-27,45.76,43.36,74.36,114.81
2014-06-30,45.76,42.64,75.57,115.66
2014-07-01,45.76,41.58,77.4,117.1
2014-07-02,45.76,41.1,78.38,118.45
2014-07-03,45.76,40.84,78.83,118.51
2014-07-07,45.77,41.26,77.95,117.23
2014-07-08,45.77,42.19,76.12,116.46
2014-07-09,45.76,43.17,74.29,113.82
2014-07-10,45.76,41.68,77.02,115.66
2014-07-11,45.76,40.6,78.95,118.0
2014-07-14,45.75,40.21,79.75,118.26
2014-07-15,45.75,39.96,80.24,118.86
2014-07-16,45.75,40.68,78.78,117.51
2014-07-17,45.76,41.23,77.58,115.77
2014-07-18,45.75,40.2,79.33,116.96
2014-07-21,45.76,39.47,80.76,118.65
2014-07-22,45.75,38.9,81.92,119.45
2014-07-23,45.76,38.36,83.14,120.16
2014-07-24,45.75,39.25,81.22,118.75
2014-07-25,45.75,39.01,81.66,118.07
2014-07-28,45.76,38.88,82.01,118.81
2014-07-29,45.76,38.64,82.4,117.91
2014-07-30,45.76,39.79,80.0,114.31
2014-07-31,45.76,41.47,76.58,108.82
2014-08-01,45.75,41.36,76.68,109.4
2014-08-04,45.75,41.24,76.85,109.68
2014-08-05,45.75,42.5,74.47,106.36
2014-08-06,45.75,41.27,76.76,109.35
2014-08-07,45.76,41.97,75.44,106.82
2014-08-08,45.76,40.82,77.5,111.05
2014-08-11,45.75,40.69,77.74,110.42
2014-08-12,45.75,40.08,78.91,111.67
2014-08-13,45.76,39.18,80.66,113.1
2014-08-14,45.76,38.07,82.92,115.37
2014-08-15,45.75,37.56,84.1,116.0
2014-08-18,45.75,36.96,85.33,117.75
2014-08-19,45.75,36.72,85.91,118.26
2014-08-20,45.75,36.53,86.33,120.05
2014-08-21,45.76,36.38,86.72,120.48
2014-08-22,45.75,35.71,88.32,121.95
2014-08-25,45.75,35.69,88.42,122.1
2014-08-26,45.75,35.73,88.36,122.39
2014-08-27,45.75,36.03,87.39,120.86
2014-08-28,45.75,35.59,88.55,122.5
2014-08-29,45.75,35.18,89.66,123.34
2014-09-02,45.75,34.83,90.37,124.06
2014-09-03,45.75,35.46,88.77,123.04
2014-09-04,45.76,35.66,88.27,121.82
2014-09-05,45.76,35.29,89.24,123.2
2014-09-08,45.75,35.11,89.7,122.24
2014-09-09,45.75,35.84,87.84,120.49
2014-09-10,45.75,35.5,88.46,120.18
2014-09-11,45.75,35.25,89.2,121.62
2014-09-12,45.75,35.56,88.29,119.93
2014-09-15,45.76,37.11,84.6,118.91
2014-09-16,45.76,35.78,87.65,122.88
2014-09-17,45.76,35.26,88.92,123.89
2014-09-18,45.75,34.36,91.29,125.97
2014-09-19,45.75,35.13,89.26,123.67
2014-09-22,45.75,36.23,86.34,120.14
2014-09-23,45.76,36.02,86.92,119.4
2014-09-24,45.75,35.26,88.55,121.13
2014-09-25,45.75,36.8,84.66,116.74
2014-09-26,45.76,37.03,83.88,115.89
2014-09-29,45.75,35.75,86.9,118.56
2014-09-30,45.76,36.24,85.83,116.72
2014-10-01,45.75,37.71,82.24,112.32
2014-10-02,45.76,36.97,83.76,114.83
2014-10-03,45.74,36.25,85.46,117.73
2014-10-06,45.75,37.28,83.01,114.12
2014-10-07,45.75,38.26,80.83,110.66
2014-10-08,45.74,36.2,85.0,115.72
2014-10-09,45.74,38.52,79.66,109.29
2014-10-10,45.75,40.88,74.7,105.36
2014-10-13,45.74,41.78,72.84,102.0
2014-10-14,45.74,44.48,68.47,96.78
2014-10-15,45.75,46.12,65.71,93.42
2014-10-16,45.75,42.49,71.59,101.93
2014-10-17,45.75,42.46,71.53,101.44
2014-10-20,45.75,39.04,77.53,107.25
2014-10-21,45.74,37.07,81.4,111.74
2014-10-22,45.74,36.8,81.8,112.09
2014-10-23,45.74,35.98,83.44,113.06
2014-10-24,45.74,35.51,84.49,113.95
2014-10-27,45.75,34.76,86.3,115.89
2014-10-28,45.75,33.99,88.15,118.84
2014-10-29,45.74,34.48,86.83,117.05
2014-10-30,45.74,32.14,92.88,124.67
2014-10-31,45.75,32.24,92.67,124.86
2014-11-03,45.74,32.4,92.11,123.59
2014-11-04,45.75,31.81,93.96,126.0
2014-11-05,45.75,32.42,92.04,125.77
2014-11-06,45.75,31.95,93.5,127.16
2014-11-07,45.75,32.16,92.84,127.66
2014-11-10,45.74,31.84,93.8,128.89
2014-11-11,45.74,31.94,93.44,127.45
2014-11-12,45.75,31.21,95.64,129.09
2014-11-13,45.74,31.02,96.22,128.88
2014-11-14,45.75,30.92,96.42,128.31
2014-11-17,45.74,30.88,96.57,129.51
2014-11-18,45.75,30.37,98.13,131.13
2014-11-19,45.74,31.05,95.89,129.14
2014-11-20,45.74,29.46,101.04,135.69
2014-11-21,45.74,29.83,99.84,134.81
2014-11-24,45.74,29.23,101.82,135.49
2014-11-25,45.74,29.16,102.08,134.93
2014-11-26,45.74,28.43,104.67,135.36
2014-11-28,45.74,28.47,104.41,133.19
2014-12-01,45.75,29.14,101.99,131.96
2014-12-02,45.74,28.75,103.31,134.82
2014-12-03,45.74,28.82,103.09,135.36
2014-12-04,45.74,28.62,103.81,136.02
2014-12-05,45.75,28.97,102.43,135.33
2014-12-08,45.74,30.4,97.48,129.17
2014-12-09,45.74,29.23,101.44,132.14
2014-12-10,45.74,30.19,97.98,128.13
2014-12-11,45.74,30.89,95.72,125.83
2014-12-12,45.75,30.5,96.76,124.53
2014-12-15,45.74,32.57,90.56,118.16
2014-12-16,45.75,33.41,88.2,117.96
2014-12-17,45.73,30.24,96.83,129.36
2014-12-18,45.73,29.23,99.79,134.57
2014-12-19,45.73,29.08,100.25,135.14
2014-12-22,45.74,28.4,102.55,137.98
2014-12-23,45.73,28.91,100.77,137.62
2014-12-24,45.73,28.73,101.4,138.07
2014-12-26,45.73,28.47,102.51,137.89
2014-12-29,45.74,28.65,101.66,137.79
2014-12-30,45.74,28.84,101.01,137.45
2014-12-31,45.73,29.42,98.92,134.25
2015-01-02,45.73,30.51,95.25,129.87
2015-01-05,45.73,31.27,92.63,125.85
2015-01-06,45.74,32.07,90.33,124.62
2015-01-07,45.74,30.6,94.42,129.38
2015-01-08,45.74,29.38,98.22,133.82
2015-01-09,45.73,30.05,95.97,129.93
2015-01-12,45.74,30.27,95.01,129.41
2015-01-13,45.73,32.17,89.39,120.96
2015-01-14,45.73,31.31,91.94,124.62
2015-01-15,45.73,33.13,86.83,119.37
2015-01-16,45.73,31.17,91.92,125.9
2015-01-20,45.73,31.28,91.56,124.32
2015-01-21,45.73,30.15,95.0,128.96
2015-01-22,45.73,28.84,99.04,132.18
2015-01-23,45.74,28.7,99.4,130.22
2015-01-26,45.73,30.04,94.75,126.89
2015-01-27,45.73,29.49,95.99,129.0
2015-01-28,45.72,31.57,89.89,121.85
2015-01-29,45.73,30.67,92.49,122.14
2015-01-30,45.74,31.07,91.17,121.22
2015-02-02,45.73,30.16,93.84,126.53
2015-02-03,45.73,29.94,94.4,128.2
2015-02-04,45.73,29.45,96.03,129.94
2015-02-05,45.74,28.72,98.3,133.23
2015-02-06,45.73,29.74,94.86,129.74
2015-02-09,45.73,29.18,96.79,131.87
2015-02-10,45.72,28.2,99.93,133.15
2015-02-11,45.72,27.46,102.52,135.76
2015-02-12,45.72,26.8,105.06,137.92
2015-02-13,45.73,26.32,106.86,138.62
2015-02-17,45.73,26.34,106.75,139.04
2015-02-18,45.72,26.18,107.35,138.56
2015-02-19,45.72,25.81,108.93,138.73
2015-02-20,45.73,25.23,111.27,141.58
2015-02-23,45.72,25.23,111.28,142.05
2015-02-24,45.72,25.21,111.41,143.08
2015-02-25,45.72,25.19,111.44,142.74
2015-02-26,45.73,24.92,112.68,142.22
2015-02-27,45.72,25.06,111.9,141.25
2015-03-02,45.73,24.74,113.3,142.59
2015-03-03,45.72,25.1,111.56,140.43
2015-03-04,45.72,24.95,112.19,140.88
2015-03-05,45.72,25.13,111.58,138.29
2015-03-06,45.73,25.73,108.78,135.0
2015-03-09,45.73,26.21,106.67,133.0
2015-03-10,45.72,26.95,103.33,130.12
2015-03-11,45.73,27.61,100.95,130.08
2015-03-12,45.72,27.06,102.93,132.95
2015-03-13,45.72,27.04,102.98,132.74
2015-03-16,45.72,26.52,104.84,134.58
2015-03-17,45.72,26.38,105.43,134.0
2015-03-18,45.72,25.29,109.78,139.04
2015-03-19,45.72,24.64,112.55,140.4
2015-03-20,45.72,24.79,111.88,141.75
2015-03-23,45.72,24.95,111.25,140.55
2015-03-24,45.72,25.07,110.71,138.89
2015-03-25,45.72,27.59,99.99,130.7
2015-03-26,45.72,27.19,101.41,131.06
2015-03-27,45.73,26.34,104.71,134.68
2015-03-30,45.71,26.19,105.32,135.0
2015-03-31,45.72,26.76,102.85,133.33
2015-04-01,45.71,27.12,101.46,131.89
2015-04-02,45.72,27.61,99.55,131.31
2015-04-06,45.73,26.52,103.7,136.18
2015-04-07,45.73,26.54,103.64,135.57
2015-04-08,45.72,25.97,105.9,136.01
2015-04-09,45.71,25.51,107.79,138.84
2015-04-10,45.71,25.11,109.33,140.05
2015-04-13,45.72,25.38,108.05,138.1
2015-04-14,45.71,25.35,108.28,140.49
2015-04-15,45.71,25.28,108.55,140.39
2015-04-16,45.71,25.9,105.88,138.22
2015-04-17,45.72,25.96,105.35,138.39
2015-04-20,45.71,24.75,110.38,141.48
2015-04-21,45.72,24.67,110.72,140.24
2015-04-22,45.71,24.7,110.59,140.44
2015-04-23,45.71,23.43,116.39,143.53
2015-04-24,45.71,22.92,118.87,144.88
2015-04-27,45.71,23.34,116.79,141.56
2015-04-28,45.72,23.91,113.9,140.86
2015-04-29,45.71,24.36,111.73,139.87
2015-04-30,45.71,24.76,109.54,138.84
2015-05-01,45.72,23.84,113.69,142.43
2015-05-04,45.72,24.23,111.75,141.99
2015-05-05,45.72,25.02,108.21,139.03
2015-05-06,45.72,25.68,105.17,135.7
2015-05-07,45.71,24.39,110.56,141.5
2015-05-08,45.71,24.21,111.37,142.86
2015-05-11,45.71,24.98,107.96,138.97
2015-05-12,45.71,24.54,109.93,140.71
2015-05-13,45.71,24.11,111.75,142.14
2015-05-14,45.72,23.41,114.87,144.57
2015-05-15,45.72,23.75,113.24,144.11
2015-05-18,45.72,23.24,115.79,146.26
2015-05-19,45.71,23.35,115.23,73.02
2015-05-20,45.71,23.48,114.6,72.57
2015-05-21,45.71,23.07,116.55,72.9
2015-05-22,45.72,23.19,115.82,72.21
2015-05-26,45.71,23.63,113.56,71.02
2015-05-27,45.72,22.82,117.31,72.05
2015-05-28,45.72,22.9,116.9,72.13
2015-05-29,45.72,22.87,116.99,71.63
2015-06-01,45.72,23.28,114.97,70.73
2015-06-02,45.72,22.87,116.79,71.7
2015-06-03,45.72,23.4,114.35,70.8
2015-06-04,45.72,23.64,113.07,69.66
2015-06-05,45.71,23.75,112.53,69.32
2015-06-08,45.71,24.62,108.5,68.19
2015-06-09,45.7,24.31,109.79,69.07
2015-06-10,45.71,23.29,114.37,71.14
2015-06-11,45.72,23.81,111.98,70.21
2015-06-12,45.72,24.55,108.38,68.11
2015-06-15,45.7,24.47,108.78,68.52
2015-06-16,45.71,23.87,111.52,70.23
2015-06-17,45.72,23.55,112.81,70.8
2015-06-18,45.71,22.7,116.93,72.08
2015-06-19,45.7,22.52,117.55,72.56
2015-06-22,45.7,22.49,118.0,72.7
2015-06-23,45.71,22.58,117.42,72.32
2015-06-24,45.71,22.57,117.38,71.68
2015-06-25,45.7,23.03,115.21,70.79
2015-06-26,45.7,24.24,109.18,68.55
2015-06-29,45.71,24.54,107.75,67.73
2015-06-30,45.71,24.07,109.68,68.21
2015-07-01,45.71,24.05,109.53,68.46
2015-07-02,45.7,24.73,106.62,66.16
2015-07-06,45.7,24.3,108.42,67.35
2015-07-07,45.71,24.76,106.38,66.81
2015-07-08,45.7,24.45,107.28,67.35
2015-07-09,45.71,24.49,106.8,67.52
2015-07-10,45.7,23.69,110.35,69.2
2015-07-13,45.7,23.0,113.81,69.89
2015-07-14,45.71,22.52,116.06,70.94
2015-07-15,45.7,21.99,118.59,72.06
2015-07-16,45.71,21.12,123.65,72.5
2015-07-17,45.7,20.53,127.04,72.98
2015-07-20,45.71,20.4,127.6,72.56
2015-07-21,45.71,21.41,121.41,71.04
2015-07-22,45.7,21.07,123.16,71.69
2015-07-23,45.7,21.02,123.31,70.37
2015-07-24,45.7,22.41,115.82,67.1
2015-07-27,45.71,22.23,116.57,67.92
2015-07-28,45.71,21.82,118.67,69.5
2015-07-29,45.7,21.87,118.43,70.2
2015-07-30,45.7,21.21,122.05,71.45
2015-07-31,45.71,21.47,120.68,70.44
2015-08-03,45.7,21.71,119.12,69.68
2015-08-04,45.7,21.44,120.66,70.46
2015-08-05,45.71,21.26,121.8,70.23
2015-08-06,45.71,22.5,114.75,68.17
2015-08-07,45.7,21.96,117.35,69.23
2015-08-10,45.7,22.02,117.15,68.85
2015-08-11,45.71,22.98,112.08,67.0
2015-08-12,45.71,22.15,116.13,68.69
2015-08-13,45.7,22.52,114.25,68.34
2015-08-14,45.69,22.39,114.76,68.61
2015-08-17,45.69,21.81,117.8,70.11
2015-08-18,45.7,22.25,115.5,68.9
2015-08-19,45.69,23.01,111.07,66.42
2015-08-20,45.71,25.35,100.5,61.89
2015-08-21,45.71,35.82,75.05,48.98
2015-08-24,45.7,27.4,89.81,56.01
2015-08-25,45.7,28.32,86.79,52.66
2015-08-26,45.71,25.16,95.78,56.77
2015-08-27,45.71,24.77,97.08,57.97
2015-08-28,45.71,24.78,96.95,57.6
2015-08-31,45.71,27.18,87.92,53.32
2015-09-01,45.7,26.21,90.51,54.4
2015-09-02,45.71,25.0,94.46,55.79
2015-09-03,45.7,26.74,88.17,52.82
2015-09-04,45.7,25.08,93.7,55.47
2015-09-08,45.7,23.5,99.54,58.23
2015-09-09,45.7,25.26,92.51,54.05
2015-09-10,45.69,24.69,94.58,54.79
2015-09-11,45.69,23.66,98.5,56.11
2015-09-14,45.71,23.95,97.29,55.85
2015-09-15,45.69,23.3,100.08,57.72
2015-09-16,45.69,22.98,101.47,58.72
2015-09-17,45.7,23.89,97.28,55.95
2015-09-18,45.69,23.47,99.04,56.5
2015-09-21,45.7,24.74,93.85,54.35
2015-09-22,45.7,24.51,94.73,54.5
2015-09-23,45.7,25.37,91.34,52.8
2015-09-24,45.69,24.06,96.17,54.96
2015-09-25,45.7,25.9,89.53,52.48
2015-09-28,45.69,27.44,83.44,49.6
2015-09-29,45.7,26.89,85.18,51.2
2015-09-30,45.69,26.09,87.77,52.56
2015-10-01,45.7,26.94,84.82,50.67
2015-10-02,45.69,24.0,95.0,56.21
2015-10-05,45.69,23.61,96.53,57.75
2015-10-06,45.69,23.32,97.56,58.35
2015-10-07,45.69,23.63,96.35,58.34
2015-10-08,45.69,23.0,98.71,60.53
2015-10-09,45.7,22.64,100.48,60.49
2015-10-12,45.69,23.0,98.89,59.74
2015-10-13,45.69,23.0,98.65,59.32
2015-10-14,45.69,22.86,99.29,59.31
2015-10-15,45.7,21.84,103.65,61.77
2015-10-16,45.69,21.78,103.87,61.4
2015-10-19,45.69,21.44,105.61,61.71
2015-10-20,45.68,21.33,106.0,62.44
2015-10-21,45.69,21.45,105.34,61.86
2015-10-22,45.68,19.04,117.54,65.81
2015-10-23,45.69,19.03,117.73,65.85
2015-10-26,45.68,19.08,117.27,64.8
2015-10-27,45.68,18.71,119.54,65.5
2015-10-28,45.69,18.6,120.18,66.71
2015-10-29,45.68,18.4,121.6,67.5
2015-10-30,45.68,18.54,120.54,66.69
2015-11-02,45.68,18.16,122.97,68.31
2015-11-03,45.68,17.67,126.15,69.63
2015-11-04,45.68,17.77,125.32,68.71
2015-11-05,45.68,18.1,123.28,68.0
2015-11-06,45.68,18.15,122.86,67.65
2015-11-09,45.69,18.86,118.33,65.88
2015-11-10,45.68,18.49,120.39,67.2
2015-11-11,45.68,19.0,117.35,64.9
2015-11-12,45.69,19.5,113.99,62.87
2015-11-13,45.69,20.48,108.25,60.95
2015-11-16,45.68,19.42,113.88,64.36
2015-11-17,45.68,19.26,114.88,64.39
2015-11-18,45.69,18.36,120.28,66.7
2015-11-19,45.69,18.08,121.94,67.58
2015-11-20,45.68,17.94,122.97,67.49
2015-11-23,45.68,18.49,119.27,66.02
2015-11-24,45.68,18.08,121.77,67.59
2015-11-25,45.68,18.0,122.33,67.46
2015-11-27,45.69,17.9,123.21,67.87
2015-11-30,45.69,17.96,122.58,67.49
2015-12-01,45.69,17.6,125.0,68.56
2015-12-02,45.69,17.8,123.61,66.95
2015-12-03,45.69,18.7,117.31,64.21
2015-12-04,45.68,17.51,124.66,67.09
2015-12-07,45.69,18.31,118.85,64.44
2015-12-08,45.68,18.02,121.02,64.18
2015-12-09,45.69,18.45,117.98,63.45
2015-12-10,45.68,18.95,114.68,61.55
2015-12-11,45.68,19.53,110.9,60.21
2015-12-14,45.68,18.62,116.0,62.72
2015-12-15,45.69,18.41,117.41,64.17
2015-12-16,45.68,17.72,121.76,66.17
2015-12-17,45.68,18.94,113.89,61.82
2015-12-18,45.68,19.22,111.45,60.66
2015-12-21,45.68,18.88,113.62,61.57
2015-12-22,45.69,18.52,115.77,63.46
2015-12-23,45.68,18.4,116.53,64.39
2015-12-24,45.69,18.52,115.64,63.5
2015-12-28,45.69,18.1,118.53,65.05
2015-12-29,45.69,17.61,121.52,65.67
2015-12-30,45.69,18.23,117.34,63.82
2015-12-31,45.69,19.97,106.73,59.48
2016-01-04,45.68,19.63,108.5,60.3
2016-01-05,45.68,21.05,100.98,57.53
2016-01-06,45.69,21.9,96.63,54.99
2016-01-07,45.68,21.9,95.93,54.82
2016-01-08,45.68,22.55,93.27,52.84
2016-01-11,45.67,22.18,94.73,53.52
2016-01-12,45.68,21.77,96.41,54.08
2016-01-13,45.69,24.0,86.41,50.0
2016-01-14,45.67,25.02,81.79,47.69
2016-01-15,45.68,23.85,85.82,50.17
2016-01-19,45.68,25.9,78.99,46.39
2016-01-20,45.68,24.66,83.13,47.31
2016-01-21,45.69,23.4,87.33,49.92
2016-01-22,45.68,22.98,88.69,50.0
2016-01-25,45.68,23.45,86.6,48.8
2016-01-26,45.68,23.5,86.31,49.72
2016-01-27,45.67,23.6,85.26,49.87
2016-01-28,45.67,23.75,84.66,50.01
2016-01-29,45.68,22.63,88.59,51.84
2016-02-01,45.67,22.41,89.45,51.34
2016-02-02,45.68,23.05,86.45,50.97
2016-02-03,45.68,24.05,82.93,50.38
2016-02-04,45.69,24.16,82.57,50.55
2016-02-05,45.69,27.88,70.69,46.44
2016-02-08,45.69,28.69,68.51,44.64
2016-02-09,45.68,26.87,73.27,46.99
2016-02-10,45.69,28.6,68.67,43.89
2016-02-11,45.69,26.68,73.56,45.79
2016-02-12,45.69,25.19,77.68,48.7
2016-02-16,45.69,24.04,81.31,50.42
2016-02-17,45.69,22.74,85.7,52.08
2016-02-18,45.69,24.0,80.92,50.48
2016-02-19,45.69,22.81,84.87,52.6
2016-02-22,45.69,22.77,85.27,52.72
2016-02-23,45.69,24.24,79.57,49.91
2016-02-24,45.68,22.67,85.37,52.44
2016-02-25,45.68,21.68,89.09,54.77
2016-02-26,45.69,22.24,86.75,53.64
2016-02-29,45.68,22.19,87.09,53.45
2016-03-01,45.69,20.7,92.4,55.66
2016-03-02,45.68,20.68,92.61,56.5
2016-03-03,45.69,20.6,92.68,57.6
2016-03-04,45.69,21.01,91.07,57.03
2016-03-07,45.68,21.54,88.84,56.96
2016-03-08,45.68,21.35,89.45,57.0
2016-03-09,45.68,20.84,91.5,57.47
2016-03-10,45.68,20.59,92.62,58.56
2016-03-11,45.68,20.33,93.42,59.33
2016-03-14,45.69,20.28,93.96,58.66
2016-03-15,45.68,20.22,94.02,58.82
2016-03-16,45.69,19.73,96.54,60.31
2016-03-17,45.69,19.45,97.8,62.0
2016-03-18,45.68,19.6,97.14,61.96
2016-03-21,45.68,19.54,97.16,61.68
2016-03-22,45.68,19.15,99.07,62.0
2016-03-23,45.68,19.89,95.65,60.02
2016-03-24,45.69,19.37,98.2,61.55
2016-03-28,45.69,19.72,96.32,60.73
2016-03-29,45.7,18.31,103.35,63.93
2016-03-30,45.69,18.43,102.77,63.64
2016-03-31,45.69,18.8,100.84,62.12
2016-04-01,45.69,17.94,105.65,64.5
2016-04-04,45.7,18.52,102.16,62.5
