Date,AGG,BIL,COST,CURE,DBC,DIA,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PSQ,PUI,QLD,QQQ,SH,SHY,SMH,SOXL,SOXS,SPXL,SPXS,SPXU,SPY,SQQQ,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UDOW,UGL,UNH,UPRO,USD,USDU,UUP,UVXY,VIXY,XLP,YCS
2013-12-18,106.51,45.78,94.036,66.26,25.38,161.45,40.58,64.49,16.67,83.02,17.28,43.89,115.96,121.34,18.71,20.13,94.72,86.0,25.86,84.43,41.83,63.44,41.0,59.36,35.78,16.25,181.2,15.54,83.26,23.12,44.47,71.79,71.42,115.1,31.99,104.46,41.19,60.2977,89.64,49.98,25.21,21.67,18.18,29.63,42.65,69.35
2013-12-19,106.8,45.79,93.9164,66.57,25.56,161.64,40.54,64.91,17.12,84.19,17.33,43.69,115.4,120.11,18.71,20.25,94.85,85.79,25.78,84.42,41.73,62.4,41.15,59.81,35.48,16.11,180.67,15.51,84.34,22.93,45.6,69.96,70.35,115.23,32.32,105.62,40.84,60.682,90.35,51.31,25.22,21.71,17.97,29.5,42.35,69.72
2013-12-20,106.88,45.78,95.0415,67.53,25.7,162.59,40.83,65.5,17.17,85.38,17.21,43.91,115.57,123.63,18.39,20.42,97.95,87.21,25.52,84.42,41.62,65.16,40.0,61.6,34.47,15.64,182.41,14.73,87.47,21.99,46.1,69.18,75.0,121.06,32.37,107.52,40.79,61.6929,92.99,51.33,25.14,21.62,18.02,29.53,42.64,69.22
2013-12-23,106.35,45.79,94.7064,68.0,25.2,163.61,40.86,66.17,17.2,86.94,17.26,44.38,117.19,126.58,18.33,20.47,98.9,87.61,25.4,84.34,42.07,66.7,38.73,62.51,33.94,15.4,183.37,14.51,90.15,21.24,44.29,71.82,77.99,122.72,32.66,109.6,41.74,62.1943,94.4,51.29,25.15,21.63,15.77,27.64,42.6,70.16
2013-12-26,106.38,45.79,94.858,69.06,25.17,164.77,41.09,66.77,17.27,88.77,16.95,44.13,117.28,126.06,18.27,20.55,99.41,87.85,25.28,84.37,42.15,67.38,38.76,63.26,33.5,15.23,184.16,14.42,91.08,21.27,43.94,72.45,77.63,123.68,33.19,111.69,41.83,62.6621,95.58,52.45,25.1,21.52,15.75,27.65,42.81,70.44
2013-12-27,106.51,45.79,94.9218,68.65,25.76,164.55,41.37,66.75,17.24,89.52,16.97,44.56,116.36,125.65,18.35,20.54,98.3,87.39,25.32,84.39,42.06,66.47,38.91,63.04,33.65,15.29,183.92,14.63,89.64,21.44,44.01,72.22,76.83,121.7,33.05,111.1,41.37,62.5368,95.1,52.36,25.12,21.54,16.47,28.27,42.84,70.75
2013-12-30,106.5,45.77,95.1133,69.57,25.58,164.95,41.59,67.03,17.3,87.96,17.0,44.43,114.58,126.58,18.32,20.64,98.65,87.55,25.29,84.4,42.35,67.75,38.1,63.24,33.52,15.22,184.12,14.54,90.11,21.26,44.18,71.89,77.37,122.43,32.16,112.0,40.28,62.6621,95.48,53.5,25.04,21.52,16.39,28.2,43.02,70.37
2013-12-31,106.45,45.77,94.7303,68.21,25.51,164.78,40.99,66.18,17.0,88.5,17.32,43.64,117.93,126.08,18.32,20.5,98.68,87.56,25.32,84.39,42.12,67.72,38.18,63.07,33.6,15.27,183.91,14.53,90.11,21.25,43.42,73.01,76.79,122.43,31.14,111.52,42.47,62.5869,95.13,52.48,25.2,21.67,17.27,28.97,42.86,70.46
2014-01-02,106.45,45.78,94.3313,68.5,25.25,164.38,40.4,66.02,16.9,86.25,17.41,43.52,118.63,124.98,18.38,20.22,98.1,87.27,25.42,84.41,41.95,66.21,39.18,62.32,33.98,15.45,183.24,14.67,88.57,21.59,43.49,72.73,75.65,121.24,30.04,110.78,43.06,62.495,94.02,52.5,25.16,21.69,17.15,28.86,42.54,69.59
2014-01-03,106.6,45.77,93.7568,68.8,25.19,165.01,39.95,66.05,16.85,86.12,17.42,43.12,119.73,126.25,18.5,20.32,96.7,86.66,25.38,84.38,41.88,66.03,39.53,62.56,33.83,15.38,183.52,15.0,87.5,21.85,44.22,71.67,77.0,118.67,29.21,112.05,43.87,63.013,94.38,52.75,25.23,21.72,16.65,28.45,42.48,70.17
2014-01-06,106.74,45.77,92.8789,68.87,25.13,164.7,39.94,66.17,16.72,86.37,17.39,43.67,118.47,124.47,18.48,20.49,96.82,86.72,25.42,84.4,41.61,65.02,39.52,62.2,34.03,15.46,183.12,14.95,88.01,21.62,44.84,70.74,75.06,118.86,28.97,111.24,42.98,62.612,93.86,52.49,25.16,21.7,16.49,28.24,42.35,69.77
2014-01-07,106.57,45.78,92.5997,70.23,25.08,164.69,39.95,66.32,16.78,87.5,17.44,43.03,118.0,125.65,18.41,20.42,97.69,87.14,25.39,84.37,42.05,67.3,38.34,62.54,33.86,15.38,183.46,14.76,89.23,21.5,44.35,71.45,76.06,120.53,29.05,111.22,42.6,63.7733,94.38,52.0,25.27,21.76,16.21,28.11,42.43,70.22
2014-01-08,106.56,45.77,92.7273,71.75,24.87,164.96,39.66,66.28,16.77,85.97,17.52,42.3,118.1,126.88,18.3,20.4,98.81,87.63,25.3,84.33,42.09,69.54,37.22,63.15,33.49,15.22,184.1,14.48,90.37,21.26,44.96,70.44,77.0,122.53,28.5,111.78,42.57,63.2052,95.33,53.8,25.33,21.79,16.01,27.9,42.21,70.28
2014-01-09,106.93,45.78,94.3233,73.55,24.76,164.56,39.81,66.5,16.86,85.32,17.36,42.22,119.69,126.78,18.39,20.61,97.99,87.23,25.31,84.38,41.98,67.4,38.19,63.01,33.54,15.26,183.96,14.7,88.38,21.57,46.02,68.8,76.37,120.95,28.41,111.08,43.89,63.6647,95.13,53.32,25.25,21.71,15.89,27.8,42.5,69.83
2014-01-10,107.15,45.78,93.4136,74.35,24.86,163.89,40.37,66.5,17.21,84.42,17.32,42.75,120.25,127.62,18.4,20.59,97.75,87.17,25.36,84.45,42.0,67.86,37.76,62.72,33.72,15.33,183.69,14.73,87.32,21.83,47.07,67.29,77.01,120.57,28.18,109.73,44.4,62.3864,94.62,52.98,25.07,21.66,15.5,27.48,42.4,67.92
2014-01-13,107.22,45.77,91.9293,73.16,24.87,162.72,40.0,66.4,17.1,81.45,17.25,42.35,120.55,125.55,18.57,20.45,95.82,86.3,25.55,84.44,41.82,66.08,38.77,61.25,34.47,15.66,182.27,15.14,85.78,22.21,47.23,66.9,75.35,117.0,28.23,107.3,44.54,61.8684,92.43,54.48,25.16,21.65,16.13,28.0,42.24,68.62
2014-01-14,106.88,45.77,92.6236,75.53,24.85,163.66,40.18,66.73,17.32,83.75,17.43,42.74,119.17,127.86,18.2,20.59,99.59,88.03,25.3,84.38,42.86,71.09,35.95,63.09,33.42,15.19,184.1,14.25,90.98,20.96,46.41,68.07,77.71,124.0,28.65,109.2,43.18,61.8183,95.2,53.62,25.31,21.77,15.14,27.1,42.42,69.59
2014-01-15,107.09,45.78,92.9189,74.67,24.98,164.2,40.19,66.93,17.29,81.89,17.34,42.81,119.84,128.44,18.15,20.63,100.25,88.3,25.26,84.41,42.98,71.97,35.6,63.31,33.3,15.14,184.3,14.11,92.3,20.55,47.41,66.55,78.47,125.18,29.27,110.11,43.72,61.9352,95.5,55.77,25.3,21.7,15.39,27.33,42.25,69.39
2014-01-16,107.18,45.78,92.2486,74.51,24.95,163.8,39.98,66.98,17.08,83.42,17.5,42.24,120.35,128.43,18.18,20.66,99.87,88.11,25.28,84.41,42.32,70.02,36.49,63.09,33.39,15.18,184.1,14.17,92.21,20.56,47.52,66.41,79.06,124.48,29.6,109.65,44.25,61.0914,95.24,54.02,25.38,21.78,15.54,27.48,42.35,69.48
2014-01-17,107.17,45.77,92.2565,76.83,25.03,165.03,40.02,67.21,17.14,83.99,17.6,41.9,119.25,129.42,18.11,20.75,100.59,88.44,25.2,84.42,42.58,70.56,36.39,63.62,33.09,15.04,184.72,14.03,92.5,20.5,48.28,65.37,79.84,125.68,29.86,112.05,43.27,60.7572,96.1,54.01,25.35,21.82,15.22,27.23,42.29,69.7
2014-01-21,107.11,45.77,91.7777,76.5,25.08,163.76,40.06,67.08,17.21,84.96,17.53,41.9,119.65,129.1,18.04,20.75,101.3,88.78,25.23,84.38,42.41,71.03,36.0,63.47,33.18,15.07,184.51,13.88,92.01,20.6,48.19,65.47,79.79,126.99,30.2,109.62,43.54,61.6846,95.8,53.71,25.26,21.77,14.82,26.82,42.26,69.64
2014-01-22,107.27,45.77,90.5728,76.2,25.17,162.4,39.77,66.88,17.16,84.19,17.29,42.1,120.97,128.58,18.1,20.8,100.68,88.51,25.38,84.36,42.61,71.75,35.36,62.32,33.81,15.35,183.35,13.98,91.29,20.81,48.93,64.49,79.83,126.0,31.05,106.88,44.48,60.7405,94.03,54.25,25.25,21.66,15.04,27.02,42.08,68.55
2014-01-23,107.48,45.77,89.9264,73.2,25.08,160.68,38.75,65.7,16.66,81.08,17.2,40.31,122.07,63.11,18.19,20.65,99.67,88.05,25.63,84.46,42.16,69.31,36.33,60.5,34.77,63.21,181.57,56.64,90.59,20.89,50.69,62.14,77.75,61.93,31.24,103.37,45.5,60.8491,91.31,52.97,25.22,21.6,65.4,28.19,41.8,66.77
2014-01-24,107.59,45.77,89.8226,69.62,25.06,158.72,38.3,64.88,16.2,78.02,17.24,39.93,121.66,60.79,18.46,20.44,96.75,86.74,25.98,84.44,41.58,66.8,38.16,57.96,36.18,65.74,179.05,59.28,86.33,21.86,50.71,62.03,73.88,59.21,30.82,99.56,45.3,59.5791,87.43,52.0,25.24,21.61,72.11,29.85,41.5,67.18
2014-01-27,107.46,45.78,90.5967,68.75,25.0,158.49,38.35,64.86,16.25,77.24,17.25,40.13,121.32,59.68,18.73,20.53,93.79,85.5,26.11,84.47,41.18,64.24,39.13,57.09,36.67,66.72,178.25,61.92,81.61,23.16,50.3,62.58,70.31,56.58,30.89,99.17,44.79,59.8632,86.13,50.75,25.27,21.6,74.89,30.4,41.38,67.09
2014-01-28,107.68,45.77,91.0116,69.85,24.99,157.64,37.82,64.26,16.05,76.32,17.24,39.16,122.16,59.61,18.81,20.47,92.98,85.11,26.19,84.5,41.05,64.26,39.27,56.45,37.07,67.42,177.62,62.67,80.18,23.55,50.89,61.76,70.04,55.92,30.65,97.37,45.75,59.646,85.15,50.75,25.25,21.6,75.32,30.54,41.36,66.45
2014-01-29,107.76,45.78,89.9742,70.75,25.04,158.32,38.3,64.69,16.19,78.5,17.48,40.01,119.68,60.18,18.62,20.73,94.98,85.97,26.01,84.48,41.4,66.14,38.22,57.66,36.27,65.92,178.88,60.75,83.17,22.61,51.0,61.53,71.04,57.62,31.87,98.72,43.83,59.905,87.05,51.35,25.27,21.74,72.66,30.13,41.05,67.27
2014-01-30,108.0,45.78,88.8092,70.3,24.89,156.25,37.67,63.32,16.08,75.25,17.65,38.96,120.67,59.42,18.7,20.64,93.98,85.54,26.28,84.54,40.92,65.09,39.06,55.81,37.37,67.95,177.02,61.59,81.87,23.0,52.1,60.31,68.75,56.62,31.25,94.78,44.0,60.047,84.23,50.38,25.41,21.82,90.13,33.56,40.49,66.68
2014-01-31,107.78,45.78,90.1418,70.58,24.87,156.58,37.86,63.51,16.08,74.71,17.69,39.26,120.5,60.34,18.59,20.49,95.2,86.11,26.14,84.5,41.08,65.65,38.6,56.72,36.77,66.87,177.94,60.4,83.13,22.6,51.9,60.45,70.03,57.79,31.25,95.44,44.04,60.2726,85.64,50.46,25.29,21.8,89.76,33.49,40.71,66.03
2014-02-03,107.96,45.78,88.3623,67.71,24.99,153.95,37.7,62.79,16.11,71.92,17.64,38.9,120.42,56.62,18.86,20.23,92.08,84.72,26.57,84.53,40.27,62.05,40.4,53.86,38.58,70.15,174.94,63.22,79.17,23.6,52.84,59.16,65.01,54.93,31.12,90.67,43.95,59.153,81.3,48.28,25.25,21.79,96.42,34.89,40.04,65.44
2014-02-04,107.88,45.77,87.9553,67.75,25.12,153.75,37.71,62.99,16.16,73.07,17.64,39.2,121.76,56.7,18.89,20.25,91.86,84.63,26.61,84.54,40.13,61.65,41.28,53.63,38.7,70.41,174.78,63.4,78.05,23.6,51.68,60.53,64.17,54.74,31.35,90.22,44.98,58.4345,81.01,47.99,25.28,21.79,99.75,35.43,39.99,65.31
2014-02-05,107.62,45.77,90.1817,67.74,25.26,154.73,38.01,63.74,16.18,71.36,17.4,39.5,121.38,57.46,18.82,20.38,92.53,84.94,26.47,84.52,40.48,62.9,40.05,54.41,38.14,69.4,175.61,62.71,80.11,23.4,50.7,61.72,64.3,55.37,31.9,91.97,45.07,59.128,82.13,49.36,25.21,21.69,100.54,35.5,40.3,65.63
2014-02-06,107.68,45.77,91.0356,68.68,25.31,156.55,38.79,64.62,16.48,75.12,17.45,40.76,121.24,59.18,18.54,20.48,95.47,86.25,26.05,84.52,41.11,66.09,38.12,56.96,36.37,66.17,178.28,59.82,83.81,22.4,49.93,62.56,66.18,57.91,31.72,95.18,45.05,58.9024,85.98,51.23,25.22,21.7,78.07,31.54,40.7,66.86
2014-02-07,107.82,45.77,91.0037,72.07,25.48,157.76,38.56,64.94,16.31,76.33,17.33,40.47,122.8,59.76,18.32,20.54,97.59,87.27,25.84,84.54,41.41,67.94,36.64,58.25,35.52,64.62,179.71,57.67,85.37,21.81,50.06,62.38,67.62,59.96,32.86,97.38,45.99,59.2449,87.9,52.42,25.19,21.65,71.65,30.28,40.9,66.52
2014-02-10,107.74,45.76,90.8999,74.01,25.44,158.08,38.52,65.26,16.27,75.57,17.31,39.77,123.39,60.33,18.16,20.67,99.14,87.99,25.78,84.5,41.8,69.74,35.92,58.72,35.22,64.1,180.23,56.3,86.91,21.38,50.16,62.33,68.33,61.38,32.75,97.97,46.59,58.2841,88.68,52.9,25.17,21.63,70.05,29.99,41.15,66.55
2014-02-11,107.58,45.77,91.9218,77.23,25.6,160.01,39.41,65.95,16.5,78.91,17.49,40.65,124.4,61.59,17.94,20.81,101.48,88.98,25.48,84.48,42.3,73.2,34.16,60.75,34.0,61.88,182.26,54.31,90.09,20.63,49.52,63.05,70.25,63.52,33.53,101.59,47.39,59.2449,91.69,53.98,25.17,21.68,65.16,28.78,41.66,66.79
2014-02-12,107.74,45.77,91.3297,74.54,25.55,158.65,38.59,65.43,16.07,76.3,17.23,39.37,124.69,61.03,18.09,20.94,99.96,88.32,25.68,84.5,42.3,72.7,34.27,59.37,34.78,63.3,180.87,55.53,88.59,20.94,50.03,62.34,68.72,62.04,32.91,98.92,47.66,58.5932,89.55,54.19,25.11,21.55,67.75,29.51,41.09,65.87
2014-02-13,107.73,45.77,92.1458,78.39,25.7,160.08,39.47,66.18,16.39,78.91,17.16,40.38,126.99,62.71,17.83,21.1,102.86,89.6,25.38,84.52,42.83,76.73,32.48,61.79,33.63,61.25,182.9,53.2,91.55,20.48,50.08,62.28,72.92,64.96,32.95,101.6,49.24,59.4538,92.59,55.49,25.0,21.5,62.8,28.42,41.48,65.97
2014-02-14,107.8,45.78,93.058,80.61,26.0,161.71,39.63,66.95,16.52,82.41,17.0,40.12,127.42,63.65,17.76,21.26,103.67,89.96,25.19,84.54,43.22,79.06,31.71,62.71,32.94,59.97,184.2,52.55,92.89,19.94,50.14,62.15,74.33,65.62,33.96,104.69,49.11,61.4256,94.57,55.88,25.01,21.46,60.06,27.75,41.81,66.7
2014-02-18,107.97,45.78,92.1058,80.92,26.17,161.02,39.14,66.92,16.52,82.37,17.01,39.07,127.25,63.9,17.73,21.24,103.92,90.08,25.27,84.57,43.1,78.31,31.93,62.25,33.14,60.36,183.78,52.34,92.32,20.1,50.85,61.19,75.35,65.87,34.6,103.52,49.59,61.4506,93.96,56.08,25.02,21.47,60.92,28.01,41.53,66.28
2014-02-19,107.69,45.77,91.6737,79.8,26.18,160.57,38.97,66.54,16.45,83.22,17.12,40.17,126.75,63.51,17.81,21.2,103.08,89.69,25.34,84.47,43.2,78.62,31.62,61.69,33.42,60.85,183.3,52.99,91.58,20.26,49.72,62.75,73.95,64.96,34.87,102.42,48.72,61.4924,93.12,55.6,25.08,21.53,66.19,29.19,41.49,66.53
2014-02-20,107.62,45.77,92.3379,82.56,26.24,161.1,39.38,67.15,16.62,85.49,17.11,40.57,127.54,64.41,17.68,21.36,104.53,90.34,25.16,84.51,43.56,80.63,30.82,62.94,32.73,59.62,184.42,51.88,93.58,19.82,49.15,63.36,76.73,66.4,34.77,104.42,49.51,61.3504,94.99,56.81,25.09,21.55,61.15,28.06,41.74,67.18
2014-02-21,107.78,45.77,90.7856,82.3,26.21,161.01,39.39,67.22,16.71,83.55,17.08,40.88,128.48,64.51,17.7,21.43,104.01,90.14,25.19,84.53,43.44,80.25,31.24,62.74,32.85,59.81,184.3,52.28,92.23,20.14,50.22,62.05,77.12,65.81,34.71,104.3,50.01,61.9436,94.72,57.33,25.04,21.52,63.49,28.6,41.62,66.72
2014-02-24,107.88,45.78,91.2177,83.36,26.2,161.73,39.34,67.58,16.81,86.08,17.01,40.86,128.62,64.94,17.62,21.25,104.98,90.54,25.09,84.54,43.56,79.69,31.04,63.49,32.44,59.06,185.03,51.53,93.08,20.04,50.46,61.66,78.8,66.83,34.38,105.66,50.07,63.4809,95.88,56.2,25.0,21.47,62.66,28.41,41.75,66.59
2014-02-25,108.04,45.77,92.4178,82.72,26.16,161.7,39.2,67.28,16.77,86.48,17.17,40.46,128.52,64.92,17.62,21.24,105.02,90.55,25.07,84.53,43.43,79.36,31.49,63.6,32.37,59.01,185.1,51.41,92.91,20.01,51.04,60.95,78.9,66.86,34.75,105.51,50.03,62.9378,95.93,57.1,25.11,21.55,62.85,28.42,42.01,66.47
2014-02-26,108.25,45.77,92.842,82.03,26.05,161.68,39.39,66.97,16.78,84.77,17.21,40.75,128.44,65.14,17.69,21.2,104.31,89.88,25.15,84.57,43.59,80.0,31.08,63.01,32.65,59.51,184.58,52.01,92.27,20.14,52.48,59.25,79.42,66.17,34.57,105.39,50.16,63.3138,95.12,57.85,25.07,21.57,66.6,29.27,41.81,66.32
2014-02-27,108.26,45.77,93.218,84.0,25.98,162.55,39.77,67.48,17.02,85.0,16.9,41.13,128.27,65.74,17.58,21.27,105.57,90.42,24.99,84.55,43.53,80.89,30.82,64.25,32.03,58.34,185.78,51.05,94.51,19.59,52.38,59.29,81.39,67.41,34.56,107.15,50.14,63.531,96.99,57.62,24.97,21.4,64.39,28.8,42.05,66.27
2014-02-28,108.24,45.77,92.994,81.19,26.53,161.56,38.7,66.4,16.7,84.89,16.96,40.27,130.0,65.09,17.77,21.1,103.35,89.49,25.14,84.56,43.2,77.63,31.88,63.04,32.59,59.39,184.65,52.67,91.39,20.11,53.73,57.94,78.38,65.24,36.1,105.12,51.32,64.0824,95.21,55.47,24.99,21.42,74.3,31.02,42.01,65.42
2014-03-03,108.25,45.77,93.3061,85.89,26.3,163.14,39.53,67.42,17.12,86.36,17.02,40.81,128.5,66.58,17.53,21.26,106.06,90.65,24.83,84.55,43.81,81.11,31.03,65.29,31.46,57.32,186.81,50.62,92.72,19.74,52.89,58.7,81.84,67.83,35.69,108.29,50.24,64.9514,98.45,57.22,25.05,21.44,65.4,29.16,42.4,66.06
2014-03-04,107.87,45.77,93.2741,87.38,26.34,163.8,39.3,67.27,17.22,86.51,17.1,40.5,128.73,67.43,17.47,21.34,106.83,90.96,24.71,84.5,44.05,82.77,29.99,66.2,30.99,56.44,187.75,50.04,95.83,19.26,51.38,60.24,85.26,68.55,35.21,109.37,50.39,65.3858,99.96,58.1,25.0,21.5,63.72,28.85,42.65,66.84
2014-03-05,107.76,45.77,90.5375,87.62,26.22,163.82,39.83,68.01,17.68,85.15,16.83,41.3,129.69,67.5,17.42,21.19,107.5,91.27,24.65,84.5,44.26,84.0,29.35,66.86,30.74,55.98,188.22,49.56,96.25,19.17,50.6,61.2,85.88,69.21,33.81,109.6,51.02,65.2939,100.8,58.85,24.94,21.38,63.2,28.7,42.63,67.59
2014-03-06,107.46,45.77,91.0576,85.75,26.3,164.8,39.84,67.9,17.91,87.6,16.73,40.89,128.25,67.95,17.4,21.07,107.53,91.32,24.55,84.45,44.66,86.0,28.59,67.46,30.39,55.41,188.96,49.49,96.77,19.04,49.0,63.1,86.4,69.33,34.73,111.48,50.28,65.177,101.9,59.12,24.96,21.38,62.2,28.46,42.65,68.25
2014-03-07,107.51,45.77,90.5855,83.07,26.08,164.04,39.25,67.22,18.0,87.14,16.69,40.25,128.88,67.52,17.55,20.92,105.68,90.48,24.68,84.43,44.42,84.1,29.19,66.43,30.87,56.2,187.99,50.83,95.22,19.45,49.39,62.7,84.15,67.44,34.05,109.97,50.86,64.567,100.38,59.03,24.96,21.37,66.72,29.49,42.54,67.89
2014-03-10,107.53,45.77,91.6657,85.0,26.11,164.27,39.3,67.11,18.0,88.34,16.75,39.96,130.0,66.97,17.49,21.03,106.47,90.83,24.62,84.46,44.49,85.09,29.09,67.01,30.61,55.76,188.48,50.24,95.47,19.31,49.42,62.56,84.31,68.2,33.85,110.44,51.54,65.0934,101.15,58.79,24.97,21.39,64.9,29.11,42.69,67.86
2014-03-11,107.67,45.77,91.5297,82.5,25.89,162.65,38.56,66.14,17.84,83.03,16.66,39.41,131.57,65.29,17.69,21.04,104.1,89.81,24.9,84.48,44.1,81.61,30.09,64.71,31.66,57.7,186.32,51.94,92.97,19.84,50.74,60.89,79.89,65.95,32.19,107.15,52.33,64.8003,97.69,58.3,24.99,21.35,69.74,30.18,42.48,66.97
2014-03-12,107.57,45.77,92.5459,85.36,25.96,163.76,38.97,66.64,17.79,85.16,16.53,40.16,131.71,66.48,17.48,21.36,106.64,90.9,24.7,84.43,44.65,85.9,28.86,66.3,30.89,56.3,187.88,50.11,95.37,19.34,50.47,61.29,83.05,68.35,32.13,109.33,52.82,65.2028,100.09,59.25,24.91,21.28,65.03,29.09,42.8,67.1
2014-03-13,108.13,45.77,91.9778,80.08,25.96,160.72,38.26,64.88,17.74,81.96,16.68,39.02,133.67,64.4,17.84,21.47,102.12,88.99,25.1,84.53,43.87,80.0,30.92,63.04,32.43,59.1,184.8,53.37,89.98,20.45,53.72,57.48,78.39,64.03,32.53,103.26,54.53,64.5823,95.24,57.16,24.88,21.32,75.1,31.36,42.44,65.15
2014-03-14,107.91,45.77,91.3297,80.74,25.91,161.4,38.75,65.6,17.89,83.38,16.62,39.23,132.73,65.91,17.8,21.52,102.69,89.24,24.98,84.49,43.92,81.14,30.28,63.9,32.01,58.35,185.62,52.89,90.81,20.36,52.54,58.76,81.61,64.58,32.33,104.67,53.92,63.8444,96.45,57.65,24.81,21.29,71.94,30.62,42.72,65.75
2014-03-17,107.88,45.77,91.1376,82.77,25.72,162.68,38.98,65.99,17.93,84.41,16.63,39.34,130.4,66.11,17.74,21.74,103.44,89.56,24.84,84.5,44.12,83.44,29.74,65.02,31.41,57.28,186.74,52.3,92.25,19.81,51.74,59.54,81.68,65.3,32.07,107.11,51.4,64.5404,98.17,57.88,24.86,21.28,66.0,29.42,42.93,65.36
2014-03-18,107.98,45.77,90.8496,84.97,25.74,163.22,39.12,66.29,18.01,85.91,16.59,40.33,129.57,67.13,17.54,21.56,105.77,90.56,24.71,84.51,44.58,85.97,28.56,66.06,30.9,56.33,187.71,50.51,95.71,19.16,52.1,59.08,84.62,67.52,32.79,108.27,51.0,65.4627,99.79,59.17,24.85,21.29,64.1,29.07,42.88,65.47
2014-03-19,107.45,45.77,90.0654,83.87,25.79,161.82,38.3,64.93,17.74,82.77,16.95,40.44,127.75,65.98,17.69,21.33,103.9,89.76,24.89,84.38,44.46,84.28,29.02,64.55,31.65,57.68,186.25,51.86,94.34,19.53,51.0,60.36,82.62,65.7,32.72,105.4,49.25,66.7289,97.41,58.88,25.12,21.5,67.05,29.73,42.46,66.51
2014-03-20,107.52,45.78,91.5457,84.71,25.77,163.42,38.99,65.62,17.87,85.84,16.92,41.17,129.02,67.36,17.48,21.54,106.25,90.6,24.6,84.37,45.48,91.53,26.8,66.95,30.49,55.58,187.69,50.09,99.49,18.52,51.39,59.87,84.7,67.94,33.04,109.25,50.49,68.9174,101.02,62.31,25.03,21.47,63.7,28.98,42.67,66.55
2014-03-21,107.58,45.77,91.2096,80.6,25.86,163.08,39.33,65.61,18.05,86.25,16.94,41.9,126.83,67.13,17.74,21.29,103.33,89.32,24.72,84.34,44.93,89.38,27.49,66.07,30.91,56.41,186.84,52.2,96.74,18.76,52.31,58.76,83.34,65.19,33.75,108.63,49.0,68.4646,99.67,61.15,25.01,21.5,65.8,29.44,42.52,66.67
2014-03-24,107.67,45.78,91.0736,76.66,25.9,163.37,39.76,65.83,18.27,86.01,16.9,42.36,126.42,66.23,17.86,21.38,101.85,88.68,24.76,84.34,45.0,87.66,27.25,65.46,31.15,56.76,186.4,53.33,96.4,19.12,52.82,58.13,81.0,63.78,33.43,109.11,48.34,68.4143,98.88,60.8,25.0,21.46,64.92,29.22,42.64,66.58
2014-03-25,107.75,45.78,91.4417,79.72,25.84,164.04,40.16,66.57,18.48,88.33,16.91,42.8,126.26,66.47,17.79,21.43,102.47,88.95,24.67,84.37,45.42,90.6,26.89,66.22,30.81,56.14,187.0,52.8,98.66,18.69,52.96,57.98,80.94,64.36,33.48,110.31,48.35,68.3221,99.99,62.09,24.91,21.46,63.57,28.94,42.85,66.61
2014-03-26,107.87,45.77,90.0174,78.5,26.02,162.22,40.05,66.28,18.44,86.05,16.95,43.34,125.01,64.18,18.15,21.31,98.59,87.25,24.99,84.39,44.79,85.37,28.34,63.8,31.92,58.25,184.77,55.95,92.72,19.63,54.55,56.25,75.0,60.66,34.44,106.59,47.29,68.4059,96.35,59.71,24.93,21.47,66.85,29.7,42.57,66.42
2014-03-27,108.1,45.77,89.8974,78.74,26.2,162.57,40.79,66.86,18.89,89.0,16.97,44.7,124.25,64.17,18.17,21.48,98.33,87.16,24.93,84.39,44.65,84.9,28.58,64.13,31.74,57.9,185.14,56.09,93.55,19.52,54.96,55.91,74.51,60.49,34.93,107.33,46.58,68.255,96.82,58.81,24.96,21.46,64.29,29.1,42.67,66.6
2014-03-28,107.83,45.78,89.5693,78.26,26.12,163.65,40.99,67.37,18.91,92.72,16.9,44.95,124.47,65.42,18.04,21.64,99.56,87.73,24.72,84.39,45.18,87.79,27.74,65.75,30.98,56.5,186.66,54.99,94.91,19.13,53.36,57.5,75.59,61.63,34.58,109.51,46.98,68.8252,99.24,60.1,24.97,21.47,62.75,28.76,42.99,67.88
2014-03-31,107.64,45.77,89.7854,81.74,26.06,164.66,41.4,67.59,19.06,91.57,16.86,45.3,123.71,66.78,17.97,21.65,100.4,88.08,24.6,84.42,45.61,91.85,26.83,66.79,30.46,55.6,187.65,54.29,96.3,18.93,52.97,57.92,78.7,62.44,34.36,111.47,46.49,69.0516,100.8,61.9,24.96,21.44,59.64,28.0,43.01,67.83
2014-04-01,107.35,45.77,89.5373,82.4,25.77,165.22,41.33,67.66,19.25,92.54,16.92,45.05,124.44,67.92,17.67,21.63,103.7,89.58,24.48,84.38,46.28,95.0,25.67,67.67,30.06,54.83,188.5,51.54,99.5,18.34,51.7,59.33,81.96,65.61,33.09,112.43,47.0,68.3724,102.17,62.6,24.93,21.48,56.12,27.21,43.02,68.26
2014-04-02,107.46,45.77,89.4093,83.47,25.79,165.72,41.35,67.72,19.0,95.0,17.06,46.1,123.75,68.22,17.68,21.75,103.74,89.53,24.39,84.34,46.2,94.0,25.68,68.45,29.74,54.22,189.13,51.67,99.69,18.33,51.82,59.07,82.27,65.48,33.15,113.38,46.75,68.4646,103.34,62.6,25.05,21.56,56.7,27.39,43.04,68.72
