Date,DIA,PSQ,QLD,QQQ,SMH,SOXL,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY,XLP
2012-06-29,128.63,26.55,53.42,64.25,32.25,28.75,136.53,46.77,48.66,50.17,76.82,9.45,34.75
2012-07-02,128.38,26.5,53.64,64.39,32.3,28.4,136.51,46.46,49.01,50.47,76.8,8.4,34.99
2012-07-03,128.65,26.31,54.34,64.83,32.43,28.73,136.93,45.51,49.8,51.56,77.53,8.26,35.11
2012-07-05,127.79,26.39,54.1,64.63,32.02,27.79,135.56,45.84,49.2,51.14,75.02,9.22,34.89
2012-07-06,127.42,26.64,53.09,64.05,31.36,26.18,135.41,47.12,47.75,49.71,74.88,8.45,34.99
2012-07-09,127.96,26.5,53.53,64.35,30.93,25.0,136.08,46.38,48.42,50.39,75.99,8.15,35.05
2012-07-10,126.42,26.95,51.84,63.29,30.75,23.98,134.23,48.74,45.94,47.97,72.94,8.82,35.03
2012-07-11,125.17,27.27,50.56,62.52,30.22,22.49,133.39,50.51,44.34,46.26,71.58,8.7,34.85
2012-07-12,125.92,27.25,50.69,62.6,30.15,22.15,133.88,50.32,44.49,46.35,72.36,8.19,35.04
2012-07-13,127.21,26.95,51.69,63.24,30.22,22.24,135.42,48.8,45.74,47.74,74.83,7.45,35.31
2012-07-16,127.55,26.8,52.29,63.6,30.25,22.25,136.01,47.91,46.64,48.53,75.78,7.05,35.28
2012-07-17,127.49,26.86,51.97,63.41,30.01,21.23,136.02,48.36,46.18,48.09,75.87,6.83,35.3
2012-07-18,129.29,26.28,54.31,64.84,31.5,24.7,137.63,45.1,49.61,51.44,78.6,6.8,35.38
2012-07-19,128.3,26.18,54.71,65.08,31.2,25.04,136.98,44.61,49.67,51.99,77.36,6.97,35.09
2012-07-20,125.98,27.03,51.24,62.99,30.01,22.4,134.45,49.01,45.58,47.06,73.1,8.43,34.8
2012-07-23,126.93,26.8,52.22,63.57,30.46,23.4,135.2,47.82,47.0,48.46,74.37,8.22,34.81
2012-07-24,126.66,27.25,50.46,62.47,30.7,23.48,134.26,50.22,44.49,45.99,72.78,8.79,34.76
2012-07-25,128.17,26.82,52.01,63.44,31.58,25.73,135.91,47.94,46.74,48.07,75.48,7.59,34.95
2012-07-26,129.0,26.67,52.57,63.83,31.83,26.3,136.91,47.09,47.69,48.92,77.1,6.71,35.3
2012-07-27,130.33,26.17,54.58,65.03,32.35,27.83,138.57,44.34,50.02,51.69,79.86,6.81,35.65
2012-07-30,130.25,26.2,54.36,64.92,32.22,27.86,138.51,44.61,50.26,51.42,79.73,7.48,35.82
2012-07-31,130.43,26.07,54.9,65.26,32.53,28.09,138.72,43.9,51.44,52.16,80.03,7.3,35.79
2012-08-01,128.68,26.54,53.0,64.12,31.88,26.76,136.54,46.34,48.75,49.45,76.4,7.63,35.32
2012-08-02,129.88,25.99,55.2,65.42,32.63,28.6,138.6,43.5,51.5,52.56,79.9,6.42,35.5
2012-08-03,130.9,25.78,56.07,65.94,32.92,29.55,139.7,42.47,52.44,53.83,81.81,5.82,35.88
2012-08-06,131.29,25.6,56.82,66.37,33.14,30.08,140.2,41.55,53.55,54.96,82.61,5.53,35.87
2012-08-07,130.95,25.55,56.94,66.48,33.28,31.0,139.82,41.39,53.7,55.05,81.98,5.97,35.58
2012-08-08,131.5,25.52,57.23,66.61,33.48,31.54,140.3,41.11,54.46,55.42,82.73,5.59,35.74
2012-08-09,131.15,25.53,57.16,66.58,33.57,32.2,140.07,41.15,54.12,55.41,82.35,5.58,35.57
2012-08-10,131.78,25.41,57.65,66.84,33.73,32.71,140.6,40.64,55.02,56.06,83.33,5.32,35.64
2012-08-13,132.05,25.26,58.36,67.27,33.76,32.72,141.28,39.92,56.02,57.1,84.57,5.06,35.73
2012-08-14,131.5,25.36,57.84,67.0,33.39,30.7,140.64,40.38,55.19,56.38,83.39,5.57,35.8
2012-08-15,131.78,25.19,58.7,67.47,33.61,31.72,141.09,39.56,56.2,57.61,84.23,5.52,35.76
2012-08-16,132.49,24.92,59.85,68.17,33.8,33.18,142.25,38.32,57.87,59.35,86.23,5.22,35.86
2012-08-17,132.18,24.88,60.08,68.27,33.57,32.51,142.01,38.12,58.4,59.66,85.75,5.12,35.85
2012-08-20,132.6,24.75,60.7,68.6,33.67,32.21,142.52,37.52,59.29,60.6,86.73,4.91,35.92
2012-08-21,131.55,24.99,59.52,68.0,33.5,31.43,141.38,38.59,57.05,58.86,84.65,5.48,35.65
2012-08-22,131.29,24.92,59.83,68.12,33.1,30.98,141.45,38.34,57.06,59.28,84.83,5.44,35.57
2012-08-23,130.22,25.09,59.06,67.71,32.92,30.3,140.3,39.04,55.99,58.12,82.75,5.74,35.27
2012-08-24,131.37,24.76,60.63,68.58,33.05,31.47,141.9,37.52,58.2,60.44,85.51,5.07,35.67
2012-08-27,130.73,24.86,60.15,68.34,32.72,30.46,141.17,37.95,57.28,59.76,84.25,5.38,35.65
2012-08-28,130.84,24.83,60.28,68.4,32.83,30.65,141.48,37.86,57.75,60.01,84.86,5.39,35.74
2012-08-29,130.38,24.94,59.79,68.1,32.71,30.3,140.9,38.33,56.96,59.16,83.68,5.71,35.55
2012-08-30,130.62,24.9,59.87,68.2,32.81,30.17,141.32,38.12,56.93,59.4,84.39,5.5,35.6
2012-08-31,130.71,24.95,59.67,68.03,32.93,30.36,141.09,38.38,56.67,59.04,83.95,5.37,35.47
2012-09-04,130.36,24.95,59.6,68.06,32.36,29.58,141.1,38.41,56.93,58.99,84.05,5.19,35.69
2012-09-05,131.19,24.81,60.3,68.44,32.53,30.0,141.79,37.76,57.93,59.99,85.22,4.74,35.7
2012-09-06,132.84,24.44,61.97,69.37,32.84,31.94,144.02,36.09,60.07,62.43,89.27,37.7,36.07
2012-09-07,132.77,24.49,61.77,69.25,32.79,31.08,144.21,36.3,60.0,62.12,89.6,35.94,35.72
2012-09-10,132.59,24.74,60.47,68.55,32.49,30.24,143.63,37.4,58.62,60.22,88.54,38.35,35.71
2012-09-11,133.46,24.68,60.71,68.68,32.67,30.88,144.38,37.19,59.5,60.53,89.95,36.46,35.64
2012-09-12,133.27,24.67,60.76,68.69,32.46,30.51,144.33,37.13,60.0,60.59,89.87,35.91,35.41
2012-09-13,135.65,24.26,62.77,69.81,33.08,32.01,146.89,35.3,62.78,63.6,94.65,29.56,36.09
2012-09-14,135.58,24.14,63.43,70.22,33.23,32.69,146.95,34.7,63.09,64.66,94.77,33.93,35.83
2012-09-17,135.16,24.2,63.09,70.03,32.9,31.55,146.53,35.01,62.81,64.08,94.0,32.57,35.9
2012-09-18,135.81,24.11,63.54,70.26,32.86,31.39,146.76,34.63,63.4,64.82,94.44,29.39,36.1
2012-09-19,135.17,24.2,63.09,70.06,32.4,30.51,146.0,34.95,62.65,64.17,92.93,30.87,36.19
2012-09-20,136.23,23.99,64.21,70.48,32.44,30.66,146.64,34.03,64.18,65.92,95.65,29.78,36.27
2012-09-21,134.9,24.29,62.58,69.57,31.98,29.2,145.16,35.35,61.89,63.34,92.7,29.98,35.79
2012-09-24,135.53,24.16,63.28,69.92,32.08,28.98,145.96,34.81,62.74,64.4,94.36,27.85,36.11
2012-09-25,134.38,24.61,60.91,68.67,31.18,26.06,144.11,36.73,59.14,60.86,90.58,34.11,35.82
2012-09-26,134.44,24.72,60.43,68.37,31.48,26.61,143.88,37.17,58.6,60.08,90.35,33.21,35.89
2012-09-27,133.95,24.51,61.36,68.91,31.73,27.39,144.01,36.27,59.97,61.46,90.61,30.51,35.89
2012-09-28,134.58,24.51,61.4,68.9,31.64,27.42,144.5,36.26,59.86,61.5,91.6,29.43,35.94
2012-10-01,135.14,24.54,61.16,68.77,31.84,27.37,144.9,36.47,59.66,61.1,92.2,30.7,36.14
2012-10-02,134.76,24.52,61.3,68.86,31.84,27.52,144.88,36.3,59.48,61.32,92.08,30.4,36.13
2012-10-03,135.17,24.4,61.95,69.22,31.79,27.01,145.63,35.73,60.26,62.35,93.6,29.53,36.25
2012-10-04,136.11,24.21,62.76,69.7,32.0,27.79,146.92,35.04,61.49,63.56,96.1,26.86,36.48
2012-10-05,135.39,24.62,60.7,68.57,31.71,26.8,145.58,36.77,58.3,60.54,93.53,28.57,36.46
2012-10-08,135.4,24.77,60.05,68.14,31.33,26.15,145.52,37.46,57.52,59.43,93.25,28.55,36.3
2012-10-09,134.38,25.1,58.4,67.24,30.92,25.11,144.2,38.91,55.31,57.0,90.72,30.31,36.11
2012-10-10,133.89,25.03,58.7,67.42,30.75,24.89,144.28,38.57,56.16,57.52,90.96,29.27,36.02
2012-10-11,133.25,25.28,57.5,66.7,30.54,24.14,143.44,39.83,54.18,55.72,89.37,28.4,35.93
2012-10-12,133.34,25.2,57.84,66.93,30.61,24.16,143.23,39.42,54.46,56.22,88.95,29.36,35.93
2012-10-15,134.68,25.08,58.46,67.27,31.07,25.15,144.76,38.84,55.2,57.05,91.76,26.82,36.18
2012-10-16,134.99,24.9,59.24,67.77,31.12,25.78,145.63,37.94,55.94,58.3,93.5,26.42,36.21
2012-10-17,135.26,24.87,59.42,67.86,31.19,25.96,145.85,37.81,55.71,58.53,93.82,26.11,36.24
2012-10-18,134.8,25.08,58.33,67.21,31.05,25.43,145.5,38.81,54.14,56.87,93.2,26.12,36.12
2012-10-19,132.92,25.68,55.54,65.65,30.55,23.75,143.2,41.57,50.53,52.86,88.67,28.78,35.66
2012-10-22,131.6,25.72,55.31,65.48,30.39,22.79,141.88,41.81,50.51,52.48,86.19,31.37,35.51
2012-10-23,131.02,25.63,55.77,65.74,31.19,24.32,141.94,41.32,50.34,53.12,86.31,31.58,35.24
2012-10-24,131.19,25.69,55.54,65.63,30.85,23.65,142.07,41.48,50.08,52.75,86.5,30.66,35.46
2012-10-25,130.67,25.86,54.75,65.16,30.86,23.4,141.32,42.43,48.55,51.7,85.18,31.14,35.49
2012-10-26,131.35,25.81,55.0,65.27,31.32,24.0,141.84,42.17,48.98,51.95,86.22,29.73,35.61
2012-10-31,131.0,25.76,55.05,65.36,31.29,24.0,141.66,42.02,49.09,52.09,85.76,31.51,35.46
2012-11-01,132.56,25.43,56.5,66.17,32.01,26.23,143.72,40.43,51.4,54.05,89.5,26.12,35.53
2012-11-02,130.46,25.83,54.7,65.18,31.43,24.65,141.37,42.26,48.72,51.67,85.15,28.91,35.15
2012-11-05,131.31,25.61,55.64,65.71,32.02,26.16,142.27,41.2,50.19,52.91,86.83,28.74,35.18
2012-11-06,131.02,25.9,54.45,65.02,31.89,25.81,141.65,42.52,48.45,51.22,85.58,28.4,35.2
2012-11-07,129.18,26.12,53.31,64.35,31.55,25.3,139.72,43.75,46.98,49.56,82.09,31.2,34.95
2012-11-08,127.41,26.61,51.41,63.2,31.22,23.91,137.61,46.1,44.22,46.92,78.37,32.4,34.5
2012-11-09,128.21,26.35,52.4,63.8,31.43,24.74,138.55,44.78,45.5,48.26,80.08,30.87,34.66
2012-11-12,127.4,26.75,50.91,62.93,31.09,23.75,137.52,46.76,43.92,46.33,78.25,28.84,34.47
2012-11-13,127.81,26.57,51.58,63.29,31.35,24.35,138.21,45.93,44.71,47.08,79.43,26.12,34.68
2012-11-14,125.59,27.0,49.94,62.28,30.72,22.74,135.95,48.15,43.01,44.86,75.51,29.45,34.19
2012-11-15,125.27,27.08,49.57,62.08,30.52,21.84,135.92,48.56,42.23,44.47,75.41,29.35,34.11
2012-11-16,126.69,26.7,51.02,62.98,30.74,22.7,137.92,46.48,44.0,46.33,78.76,25.34,34.67
2012-11-19,127.34,26.34,52.31,63.76,30.82,22.56,138.89,44.61,45.65,48.08,80.43,22.02,34.99
2012-11-20,127.67,26.3,52.43,63.87,30.78,22.8,139.31,44.49,45.22,48.25,81.15,21.62,35.2
2012-11-21,128.71,26.1,53.22,64.29,31.17,23.25,140.14,43.44,46.5,49.31,82.64,21.04,35.23
2012-11-23,129.17,25.91,53.87,64.74,31.38,23.94,140.69,42.57,47.6,50.3,83.38,20.93,35.5
2012-11-26,129.15,25.76,54.62,65.17,31.52,24.5,140.91,41.82,48.22,51.27,83.88,19.56,35.4
2012-11-27,128.2,25.97,53.69,64.65,31.07,23.76,139.77,42.78,46.72,49.97,81.76,21.35,35.37
2012-11-28,130.27,25.49,55.73,65.87,31.94,25.33,142.02,40.41,49.25,52.9,85.84,18.87,35.82
2012-11-29,130.24,25.45,55.82,65.94,32.0,25.12,142.17,40.28,49.25,53.05,86.01,18.59,35.88
2012-11-30,130.66,25.31,56.53,66.31,32.23,25.51,142.81,39.57,50.13,53.99,87.23,18.65,36.11
2012-12-03,129.6,25.56,55.43,65.7,31.91,24.82,141.44,40.7,48.79,52.55,84.75,20.66,35.84
2012-12-04,129.72,25.62,55.21,65.53,32.0,24.92,141.41,41.01,48.33,52.13,84.68,21.09,35.81
2012-12-05,130.34,25.93,53.82,64.7,32.11,25.09,141.37,42.54,46.67,50.12,84.63,20.33,35.91
2012-12-06,131.28,25.55,55.36,65.64,32.52,26.14,142.52,40.72,48.85,52.36,86.74,20.11,36.07
2012-12-07,131.57,25.91,53.9,64.75,32.32,25.92,142.22,42.43,46.91,50.25,86.01,19.75,36.1
2012-12-10,132.2,25.58,55.23,65.57,32.72,26.89,143.07,40.8,48.64,52.23,87.76,19.41,36.27
2012-12-11,132.99,25.29,56.49,66.32,33.22,28.66,144.01,39.43,50.39,53.88,89.45,18.4,36.28
2012-12-12,132.5,25.52,55.5,65.7,32.91,27.61,143.44,40.58,49.21,52.44,88.4,19.37,36.19
2012-12-13,131.72,25.85,54.09,64.87,32.66,26.63,142.32,42.12,47.28,50.52,86.31,20.38,35.93
2012-12-14,131.69,25.91,53.78,64.75,32.52,26.56,142.5,42.41,47.07,50.14,86.62,20.6,36.02
2012-12-17,132.7,25.43,55.88,65.88,32.74,27.42,144.0,40.08,49.31,52.97,89.42,18.43,36.13
2012-12-18,133.68,25.11,57.18,66.74,33.29,28.5,145.55,38.58,51.0,54.84,92.19,17.58,36.1
2012-12-19,132.59,25.25,56.54,66.38,33.33,28.32,144.36,39.24,50.15,53.91,90.0,19.51,35.72
2012-12-20,131.02,25.69,54.56,64.88,32.72,26.09,142.2,41.22,48.24,51.19,87.59,23.97,35.18
2012-12-21,131.34,25.61,54.85,65.03,32.13,27.72,142.45,40.97,48.9,51.72,88.53,22.6,35.05
2012-12-24,131.25,25.61,54.79,65.12,32.14,27.12,142.62,40.87,48.44,51.71,88.58,23.32,35.05
2012-12-26,130.94,25.82,53.96,64.56,32.03,26.34,141.75,41.85,47.61,50.41,87.06,24.94,34.76
2012-12-27,129.85,26.06,52.97,63.91,31.78,25.4,140.65,43.0,46.27,49.02,85.0,26.66,34.63
2012-12-28,128.66,26.16,52.53,63.71,31.65,25.79,139.72,43.55,45.46,48.5,83.22,28.54,34.38
2012-12-31,133.0,24.91,57.5,66.73,33.02,28.5,145.28,37.6,52.35,55.5,93.53,16.73,35.42
2013-01-02,133.7,24.75,58.47,67.19,33.46,30.2,145.99,36.79,53.07,56.6,94.63,16.09,35.67
2013-01-03,133.72,24.88,57.8,66.88,33.4,29.85,145.97,37.27,51.96,55.76,94.57,15.92,35.67
2013-01-04,133.71,25.03,57.06,66.45,33.09,29.48,145.87,37.97,50.86,54.75,94.38,15.69,35.79
2013-01-07,133.34,24.95,57.41,66.64,33.14,29.19,145.72,37.64,51.4,55.19,94.05,15.11,35.55
2013-01-08,133.4,24.95,57.36,66.62,32.97,28.58,145.89,37.66,50.84,55.15,94.39,14.47,35.56
2013-01-09,134.16,24.73,58.43,67.23,33.5,30.01,146.72,36.66,51.82,56.65,96.05,14.43,35.66
2013-01-10,134.46,24.75,58.26,67.14,33.71,30.08,147.06,36.79,51.67,56.47,96.69,14.3,35.8
2013-01-11,134.65,24.84,57.84,66.92,33.7,30.21,146.89,37.15,50.86,55.82,96.43,14.09,35.91
2013-01-14,134.27,24.95,57.38,66.63,33.1,30.32,146.29,37.6,49.99,55.22,95.17,14.04,35.96
2013-01-15,134.62,24.92,57.55,66.72,33.38,30.35,146.78,37.47,50.02,55.48,96.14,13.47,36.05
2013-01-16,135.38,24.73,58.35,67.17,33.9,31.94,147.66,36.69,51.21,56.59,97.91,12.76,36.25
2013-01-17,135.77,24.8,58.01,67.02,34.16,32.45,148.0,36.98,50.3,56.12,98.49,13.0,36.4
2013-01-18,136.1,24.76,58.26,67.14,34.11,32.65,148.34,36.75,50.87,56.47,99.1,11.58,36.38
2013-01-22,137.19,24.61,58.94,67.56,34.4,32.75,149.12,36.04,52.32,57.5,100.78,10.86,36.5
2013-01-23,137.57,24.92,57.38,66.66,34.01,32.06,149.12,37.5,50.32,55.17,100.66,10.42,36.58
2013-01-24,138.42,24.85,57.78,66.87,34.16,33.37,149.88,37.14,50.64,55.75,102.33,10.48,36.79
2013-01-25,138.86,24.79,58.01,67.01,34.39,33.92,150.33,36.86,50.31,56.07,103.11,10.5,36.72
2013-01-28,138.44,24.77,58.1,67.07,34.33,33.65,149.78,36.84,50.44,56.1,102.08,11.45,36.79
2013-01-29,139.23,24.68,58.43,67.28,34.35,33.2,150.64,36.47,50.91,56.77,103.84,10.96,36.97
2013-01-30,138.64,24.8,57.96,66.99,34.49,33.42,149.93,36.85,50.88,56.0,102.3,11.92,36.95
2013-01-31,139.31,24.66,58.52,67.34,34.71,34.04,150.66,36.3,51.83,56.85,103.82,10.91,37.1
2013-02-01,138.78,24.7,58.44,67.27,34.84,34.2,150.31,36.4,51.75,56.57,103.1,11.28,37.05
2013-02-04,139.27,24.87,57.49,66.77,34.74,34.1,150.36,37.23,51.12,55.32,103.17,11.61,37.03
2013-02-05,138.88,24.69,58.37,67.24,34.87,34.51,150.53,36.4,51.46,56.52,103.47,11.59,37.16
2013-02-06,139.6,24.66,58.44,67.32,34.82,35.56,151.21,36.2,52.18,56.67,104.87,10.74,37.28
2013-02-07,139.43,24.53,58.98,67.64,34.89,35.0,151.24,35.78,52.56,57.42,104.87,10.78,37.56
2013-02-08,139.64,24.4,59.77,68.03,35.27,36.34,151.76,35.07,53.66,58.49,105.9,10.43,37.53
2013-02-11,139.62,24.43,59.53,67.92,35.2,36.18,151.78,35.24,53.53,58.24,106.0,10.11,37.52
2013-02-12,140.23,24.42,59.5,67.93,35.52,36.99,152.32,35.24,53.35,58.18,107.16,9.89,37.51
2013-02-13,139.34,24.52,59.0,67.66,35.33,36.26,151.71,35.61,52.19,57.53,105.82,10.17,37.59
2013-02-14,139.55,24.42,59.52,67.94,35.81,38.05,152.43,35.19,52.87,58.29,107.4,9.55,37.5
2013-02-15,139.59,24.42,59.46,67.88,35.65,37.27,152.38,35.25,52.75,58.15,107.2,9.44,37.71
2013-02-19,139.99,24.31,60.06,68.22,35.94,38.5,153.1,34.73,53.51,58.96,108.79,8.83,38.03
2013-02-20,138.65,24.77,57.76,66.94,35.02,35.05,150.9,36.74,50.81,55.67,104.2,10.26,37.88
2013-02-21,139.27,24.81,57.63,66.85,34.79,34.87,151.14,36.85,50.95,55.39,104.5,10.15,38.12
2013-02-22,140.36,24.52,58.86,67.57,35.31,36.9,152.6,35.65,52.96,57.19,107.63,9.24,38.39
2013-02-25,138.35,24.96,56.8,66.4,34.62,34.44,149.7,37.54,50.22,54.29,101.51,12.3,37.83
2013-02-26,138.76,24.92,57.07,66.56,34.55,34.84,149.89,37.29,50.5,54.63,101.84,12.12,37.88
2013-02-27,140.48,24.66,58.22,67.25,35.14,36.4,151.87,36.15,51.85,56.27,105.89,10.27,38.15
2013-02-28,139.92,24.78,57.61,66.87,35.04,35.56,151.09,36.72,50.81,55.37,104.13,11.94,38.0
2013-03-01,140.39,24.66,58.1,67.16,34.94,36.32,151.76,36.26,51.49,56.07,105.53,11.6,38.15
2013-03-04,141.73,24.32,59.74,68.08,35.4,36.82,153.65,34.74,53.22,58.42,109.54,9.42,38.64
2013-03-05,142.93,24.03,61.14,68.89,35.54,38.7,154.83,33.52,55.14,60.5,112.15,9.16,38.7
2013-03-06,143.0,24.14,60.55,68.59,35.64,38.47,154.69,34.01,54.59,59.72,111.78,9.41,38.65
2013-03-07,143.97,24.02,61.15,68.92,35.81,39.5,155.47,33.5,55.49,60.58,113.42,8.79,38.67
2013-03-08,143.76,24.11,60.76,68.68,35.44,38.45,155.35,33.8,54.78,59.99,113.11,8.84,38.68
2013-03-11,144.29,24.09,60.91,68.77,35.52,38.29,155.93,33.69,54.77,60.18,114.47,8.15,38.65
2013-03-12,144.44,24.06,60.91,68.81,35.61,39.3,155.75,33.65,54.85,60.2,114.11,8.3,38.7
2013-03-13,144.79,24.03,61.07,68.87,36.0,40.01,156.31,33.57,55.39,60.43,115.24,8.05,38.8
2013-03-14,144.85,24.03,61.12,68.75,36.01,40.31,155.87,33.48,55.8,60.5,115.8,8.03,38.59
2013-03-15,143.85,24.34,59.62,67.88,35.05,36.76,154.29,34.79,53.79,58.24,112.38,8.96,38.28
2013-03-18,144.51,24.1,60.81,68.57,34.98,37.28,155.29,33.78,55.63,59.99,114.46,8.39,38.43
2013-03-19,144.9,24.04,60.9,68.71,35.04,37.08,155.51,33.53,55.93,60.39,114.87,8.17,38.82
2013-03-20,144.12,24.25,59.86,68.08,34.8,37.69,154.79,34.4,54.37,58.8,113.25,8.26,38.99
2013-03-21,144.34,24.22,60.0,68.21,34.8,36.6,154.85,34.26,54.41,59.02,113.4,8.01,39.11
2013-03-22,145.12,23.99,61.03,68.81,35.09,37.92,155.99,33.35,55.5,60.58,116.0,7.82,39.36
2013-03-25,144.63,24.07,60.7,68.6,35.06,37.25,155.6,33.65,55.42,60.0,115.07,7.76,39.42
2013-03-26,144.34,24.18,60.08,68.24,34.97,37.35,155.27,34.12,54.5,59.15,114.26,7.96,39.55
2013-03-27,145.01,23.99,61.04,68.8,35.35,38.74,156.13,33.35,54.67,60.57,116.14,7.7,39.64
2013-03-28,145.28,23.91,61.43,69.02,35.6,38.25,156.6,33.02,55.39,61.17,117.3,7.62,39.79
2013-04-01,145.81,23.99,61.1,68.83,35.0,37.68,156.59,33.32,54.8,60.57,117.19,7.5,39.87
2013-04-02,146.3,23.9,61.56,69.08,34.8,35.31,156.92,32.87,55.22,61.26,117.9,7.23,40.27
2013-04-03,145.34,24.12,60.29,68.38,34.06,33.48,155.43,33.9,53.67,59.44,114.41,7.73,39.82
2013-04-04,144.22,24.5,58.53,67.35,33.8,33.05,153.98,35.39,51.49,56.74,111.33,8.35,39.61
2013-04-05,145.37,24.31,59.37,67.89,34.08,33.85,155.25,34.64,52.56,58.1,114.21,7.44,39.66
2013-04-08,146.09,24.11,60.31,68.4,34.42,35.15,156.48,33.81,53.49,59.46,116.84,7.01,40.18
2013-04-09,147.0,23.94,61.16,68.92,34.88,36.8,157.17,33.07,54.82,60.76,118.43,6.79,40.17
2013-04-10,147.82,23.61,62.82,69.85,35.28,38.38,158.69,31.73,56.38,63.22,121.78,6.53,40.38
2013-04-11,148.01,23.61,62.82,69.82,35.33,37.49,158.71,31.76,55.84,63.13,121.75,6.69,40.4
2013-04-12,147.91,23.67,62.48,69.65,35.01,36.84,158.02,32.0,55.2,62.68,120.22,6.37,40.64
2013-04-15,147.0,23.9,61.25,68.95,34.81,36.74,156.32,32.81,54.4,60.79,116.2,6.94,40.35
2013-04-16,146.58,23.94,61.06,68.87,34.8,35.8,156.31,32.97,53.85,60.43,116.01,6.89,40.65
2013-04-17,146.12,24.12,60.03,68.29,34.93,34.46,155.33,33.7,52.56,58.96,113.91,7.84,40.4
2013-04-18,144.77,24.47,58.27,67.3,34.84,33.02,154.44,35.19,49.83,56.39,112.0,8.32,40.44
2013-04-19,145.39,24.09,60.06,68.33,34.89,33.7,155.78,33.53,50.83,58.95,114.83,7.42,41.07
2013-04-22,146.17,23.8,61.52,69.18,35.59,35.0,156.96,32.34,52.2,61.1,117.4,6.58,41.22
2013-04-23,147.01,23.75,61.7,69.28,36.02,36.03,157.82,32.2,52.28,61.34,119.3,6.34,41.25
2013-04-24,146.66,23.64,62.26,69.6,36.49,38.41,158.25,31.7,53.78,62.27,120.5,6.22,40.99
2013-04-25,146.56,23.63,62.28,69.62,36.5,38.04,158.34,31.73,53.62,62.28,120.43,6.63,40.8
2013-04-26,147.2,23.58,62.62,69.79,36.47,38.23,158.65,31.48,54.35,62.67,121.15,6.28,41.05
2013-04-29,147.87,23.39,63.53,70.3,36.76,39.74,159.29,30.77,56.51,64.08,122.53,6.41,40.98
2013-04-30,147.61,23.25,64.33,70.74,37.04,40.72,159.32,30.23,57.84,65.19,122.69,6.4,40.89
2013-05-01,147.12,23.32,63.9,70.51,36.98,40.3,158.67,30.5,56.9,64.61,121.1,6.59,40.91
2013-05-02,149.28,22.85,66.54,71.97,37.66,42.45,161.13,28.62,60.04,68.66,126.83,6.07,41.27
2013-05-03,149.37,22.75,67.06,72.25,37.77,43.02,161.46,28.25,60.68,69.42,127.6,6.07,41.2
2013-05-06,149.78,22.67,67.58,72.52,37.91,43.68,162.09,27.98,61.5,70.23,129.07,5.71,41.01
2013-05-07,150.17,22.73,67.16,72.32,38.01,43.0,162.42,28.22,60.95,69.57,129.78,5.87,41.23
2013-05-08,150.93,22.65,67.65,72.57,38.32,44.69,163.29,27.87,62.14,70.29,131.78,5.95,41.26
2013-05-09,150.91,22.59,67.99,72.76,38.61,45.82,163.03,27.74,62.21,70.89,131.15,6.14,40.92
2013-05-10,150.79,22.54,68.34,72.93,38.55,46.75,163.23,27.48,62.34,71.43,131.62,5.95,41.12
2013-05-13,150.86,22.47,68.72,73.16,38.31,45.6,163.72,27.22,62.07,72.05,132.81,5.81,41.21
2013-05-14,151.86,22.39,69.15,73.38,38.39,45.92,165.01,26.95,62.25,72.79,136.03,5.89,41.7
2013-05-15,152.65,22.27,69.85,73.73,38.55,47.32,165.79,26.53,63.62,73.81,137.98,5.94,42.03
2013-05-16,152.47,22.23,70.21,73.97,38.54,47.3,165.97,26.37,64.84,74.47,138.3,5.91,41.92
2013-05-17,153.07,22.17,70.51,74.16,38.76,48.25,166.81,26.17,65.42,74.87,140.39,5.8,41.91
2013-05-20,153.32,22.15,70.62,74.15,38.68,48.22,167.09,26.11,65.91,75.06,141.18,5.75,41.63
2013-05-21,153.72,22.1,71.0,74.36,38.43,48.02,167.34,25.87,65.6,75.69,141.77,5.81,41.58
2013-05-22,151.69,22.52,68.23,72.97,37.69,43.3,164.2,27.43,61.67,71.39,133.84,6.61,41.22
2013-05-23,152.16,22.52,68.29,72.96,37.77,44.5,164.48,27.39,62.3,71.4,134.59,6.28,41.32
2013-05-24,154.21,22.11,70.84,74.27,38.51,47.77,167.09,25.95,64.87,75.26,141.0,5.75,42.06
2013-05-28,153.02,22.32,69.5,73.6,38.03,45.29,165.41,26.7,63.0,73.3,136.9,5.98,41.53
2013-05-29,152.88,22.33,69.47,73.57,38.4,47.45,165.38,26.74,63.35,73.12,136.75,5.99,41.02
2013-05-30,152.62,22.3,69.62,73.66,37.97,48.16,165.36,26.64,63.78,73.39,136.65,6.08,40.72
2013-05-31,151.55,22.4,68.94,73.26,38.57,47.69,163.88,27.01,62.9,72.29,132.53,6.34,40.12
2013-06-03,152.26,22.34,69.32,73.53,38.85,48.4,164.43,26.72,63.93,73.0,134.2,6.42,40.49
2013-06-04,151.22,22.57,67.96,72.76,38.58,48.34,163.1,27.55,62.35,70.75,130.95,6.73,40.38
2013-06-05,149.35,22.75,66.78,72.15,38.08,46.31,161.19,28.26,61.12,68.94,126.35,7.15,39.99
2013-06-06,151.12,22.57,67.85,72.7,38.18,46.89,163.83,27.6,62.29,70.59,132.62,6.48,40.39
2013-06-07,152.78,22.31,69.33,73.53,38.33,48.99,165.3,26.62,63.8,72.97,68.11,60.79,40.85
2013-06-10,151.03,22.58,67.7,72.69,38.08,47.95,163.27,27.57,61.72,70.41,65.53,66.13,40.45
