Date,BTAL,DBMF,DIA,PSQ,QQQ,SHV,SMH,SOXL,SPLV,SPY,SQQQ,SVXY,TECL,TQQQ,UPRO,UVXY,VIXM,VIXY,VTI,XLK,XLP
2019-05-08,21.62,25.02,258.44,28.69,184.77,110.43,110.58,160.42,52.71,286.66,9.36,50.61,148.3,60.97,50.91,41.08,22.41,25.15,146.85,75.94,56.62
2019-05-09,21.66,25.02,259.92,28.68,185.0,110.43,110.5,160.89,53.4,288.1,9.35,52.56,149.52,61.14,51.63,36.51,21.66,23.25,147.53,76.18,57.31
2019-05-10,22.14,24.84,253.47,29.68,178.58,110.45,105.24,138.18,53.06,280.86,10.32,48.7,132.7,54.82,47.81,44.37,22.96,26.63,143.8,73.31,56.77
2019-05-13,21.92,24.98,255.81,29.37,180.54,110.46,108.01,148.07,53.16,283.4,9.98,49.99,139.13,56.54,49.01,40.79,22.25,25.2,145.1,74.49,57.04
2019-05-14,21.92,25.29,256.92,28.94,183.09,110.46,108.95,151.7,53.37,285.06,9.57,51.03,143.3,58.89,49.86,38.27,21.93,24.16,145.96,75.3,57.49
2019-05-15,21.86,25.57,259.16,28.65,184.93,110.49,107.37,144.0,53.73,287.7,9.28,52.13,147.79,60.73,51.21,35.85,21.62,23.13,147.28,75.99,57.94
2019-05-16,22.04,25.65,257.44,28.97,183.04,110.49,105.45,135.49,53.77,285.84,9.57,51.77,143.95,58.84,50.25,36.55,21.77,23.42,146.24,75.38,57.75
2019-05-17,22.15,25.48,256.67,29.44,179.95,110.48,101.14,119.25,53.46,283.95,10.05,51.43,136.29,55.89,49.28,37.32,21.96,23.76,145.2,74.07,57.61
2019-05-20,22.03,25.51,258.77,29.17,181.83,110.5,103.49,126.75,53.79,286.51,9.76,52.63,141.18,57.57,50.55,34.6,21.61,22.63,146.62,74.98,57.49
2019-05-21,22.16,25.52,257.6,29.27,181.02,110.51,101.6,118.82,53.94,285.63,9.87,52.97,138.98,56.82,50.12,33.97,21.58,22.35,146.09,74.59,57.75
2019-05-22,22.37,25.39,254.76,29.74,178.25,110.54,100.13,112.81,53.85,282.14,10.32,51.17,131.72,54.14,48.32,37.4,22.18,23.86,144.23,73.28,57.73
2019-05-23,22.31,25.44,256.12,29.76,178.16,110.55,99.48,109.88,53.98,282.78,41.4,51.71,131.84,54.06,48.51,36.23,22.33,23.37,144.58,73.3,57.52
2019-05-24,22.35,25.6,253.47,29.89,177.49,110.55,98.56,106.89,53.34,280.15,41.92,50.95,130.33,53.48,47.21,37.8,22.41,24.05,143.31,73.09,56.58
2019-05-28,22.41,25.49,251.27,30.13,176.03,110.55,98.5,108.34,52.96,278.27,42.94,50.42,128.06,52.14,46.27,38.9,22.55,24.5,142.33,72.66,56.17
2019-05-29,22.49,25.55,251.87,29.99,176.77,110.58,99.69,110.81,53.16,279.03,42.41,50.91,130.42,52.76,46.6,37.77,22.52,24.05,142.61,73.11,56.41
2019-05-30,22.72,25.35,248.22,30.49,173.95,110.61,97.93,106.0,53.15,275.27,44.44,49.82,123.99,50.22,44.69,40.23,22.88,25.08,140.69,71.89,55.61
2019-05-31,22.86,25.26,248.5,31.15,170.12,110.43,98.19,107.02,53.61,274.57,47.29,49.65,117.31,47.01,44.33,40.64,22.91,25.29,140.41,70.63,56.31
2019-06-03,22.4,25.3,253.65,30.3,174.91,110.42,102.13,120.6,53.88,280.53,43.48,51.01,128.99,50.82,47.21,37.36,22.27,23.88,143.56,72.99,56.82
2019-06-04,22.55,25.39,255.73,30.06,176.21,110.46,101.35,118.2,54.87,282.96,42.49,51.56,134.41,51.94,48.4,36.17,22.04,23.39,144.66,73.94,57.47
2019-06-05,22.6,25.36,257.72,29.83,177.61,110.48,102.74,123.11,55.15,284.8,41.5,52.1,138.86,53.14,49.32,35.03,21.89,22.9,145.47,74.8,58.07
2019-06-06,22.54,25.56,260.25,29.28,181.04,110.49,104.09,126.97,55.24,287.65,39.14,51.89,146.45,56.17,50.81,35.46,21.95,23.07,146.79,76.19,58.63
2019-06-07,22.36,25.43,260.99,28.95,183.15,110.51,106.69,136.87,55.14,288.97,37.77,52.18,150.79,58.22,51.51,34.99,21.77,22.86,147.61,76.97,58.65
2019-06-10,22.22,25.38,260.88,28.89,183.4,110.5,107.09,137.9,55.01,288.9,37.58,52.05,151.04,58.44,51.47,35.15,21.93,22.96,147.47,76.97,58.84
2019-06-11,22.4,25.49,260.45,29.07,182.34,110.51,104.71,128.17,55.28,288.39,38.24,52.2,148.39,57.45,51.19,34.85,21.97,22.82,147.27,76.54,58.93
2019-06-12,22.31,25.64,261.56,28.91,183.42,110.56,105.27,130.6,55.31,289.58,37.59,52.35,149.66,58.39,51.86,34.54,21.95,22.67,147.95,76.77,59.06
2019-06-13,22.48,25.76,261.51,29.03,182.64,110.57,102.47,120.25,55.59,289.26,38.12,52.56,145.58,57.63,51.6,34.08,21.86,22.48,147.63,76.1,59.09
2019-06-14,22.37,25.75,261.68,28.88,183.74,110.57,101.87,117.83,55.41,289.37,37.4,52.89,146.36,58.68,51.69,33.46,21.7,22.22,147.19,76.16,58.92
2019-06-17,22.15,25.95,265.33,28.44,186.41,110.57,106.16,133.2,55.42,292.4,35.82,53.06,153.97,61.22,53.22,33.11,21.66,22.08,148.8,77.54,58.6
2019-06-18,22.23,26.04,265.56,28.32,187.11,110.57,106.46,133.46,55.78,293.06,35.39,53.99,155.76,61.94,53.66,31.36,21.62,21.3,149.31,77.82,58.84
2019-06-19,22.14,25.99,268.08,28.08,188.85,110.63,107.75,137.16,56.09,295.86,34.45,53.86,162.34,63.64,55.15,31.63,21.43,21.4,150.68,78.96,59.36
2019-06-20,22.22,25.57,267.1,28.13,188.57,110.62,107.17,134.33,55.85,294.0,34.57,53.22,160.06,63.35,54.94,32.69,21.84,21.93,150.7,78.31,58.72
2019-06-21,22.4,25.64,267.17,28.12,188.16,110.62,107.36,135.22,55.72,293.64,34.62,53.51,160.95,63.33,54.72,32.17,21.71,21.67,149.86,78.46,58.87
2019-06-24,22.51,25.68,265.26,28.48,184.93,110.62,105.48,129.29,55.46,290.76,36.11,52.8,152.03,60.09,53.04,33.46,22.06,22.24,148.44,77.02,58.84
2019-06-25,22.2,25.41,265.22,28.36,185.79,110.64,108.66,141.44,54.5,290.47,35.65,53.0,156.89,60.85,52.81,33.03,22.05,22.06,148.16,77.85,58.0
2019-06-26,22.04,25.53,265.15,28.24,186.5,110.67,110.1,147.68,54.76,291.5,35.27,53.44,158.05,61.51,53.4,32.24,21.93,21.71,149.05,78.05,58.11
2019-06-27,21.93,25.66,265.85,28.21,186.74,110.65,110.23,148.29,55.02,293.0,35.15,53.86,158.58,61.77,54.15,31.51,21.64,21.38,150.09,78.04,58.07
2019-06-28,21.8,25.76,266.97,27.85,189.26,110.45,113.33,160.29,55.27,295.66,33.74,55.36,165.75,64.23,55.56,28.92,21.14,20.2,151.15,79.28,58.42
2019-07-01,22.09,26.0,267.66,27.74,190.01,110.47,111.95,153.57,55.8,296.43,33.34,56.39,167.0,65.01,56.09,27.3,20.91,19.44,151.5,79.49,58.93
2019-07-02,22.07,26.23,269.56,27.55,191.44,110.5,111.54,151.18,56.38,298.8,32.61,56.59,170.36,66.45,57.33,27.04,20.8,19.31,152.64,80.1,59.66
2019-07-03,22.0,25.97,269.27,27.58,191.05,110.47,110.76,148.77,56.19,298.46,32.8,56.47,169.76,66.02,57.08,27.19,20.69,19.39,152.55,79.95,59.4
2019-07-05,22.21,25.92,268.06,27.78,189.71,110.49,109.98,145.17,56.17,296.82,33.51,55.68,165.66,64.63,56.23,28.3,21.09,19.93,151.73,79.34,59.48
2019-07-08,22.22,25.89,267.86,27.64,190.66,110.49,110.81,148.52,56.3,297.19,32.98,55.59,167.28,65.6,56.42,28.43,21.17,19.98,152.0,79.62,59.13
2019-07-09,22.22,25.85,268.69,27.37,192.56,110.51,111.89,151.64,56.44,298.61,32.02,56.45,171.13,67.54,57.22,27.11,21.01,19.38,152.62,80.25,59.51
2019-07-10,22.21,25.63,270.92,27.4,192.42,110.53,112.27,152.79,56.36,299.31,32.1,56.93,173.14,67.36,57.57,26.45,20.89,19.04,152.83,80.55,59.66
2019-07-11,22.19,25.7,273.39,27.26,193.53,110.51,114.25,161.52,56.33,300.65,31.57,57.43,177.04,68.49,58.38,25.74,20.83,18.71,153.61,81.14,59.83
2019-07-12,22.18,25.84,273.6,27.18,194.15,110.54,115.17,165.28,56.46,300.75,31.28,57.48,178.44,69.07,58.39,25.68,20.79,18.68,153.51,81.41,59.97
2019-07-15,22.24,25.82,273.42,27.31,193.15,110.52,113.95,159.93,56.27,299.71,31.76,57.38,173.52,68.09,57.81,25.8,21.13,18.75,153.12,80.65,59.99
2019-07-16,22.33,25.93,272.28,27.44,192.2,110.55,114.37,161.27,56.17,297.74,32.22,56.72,172.26,67.08,56.66,26.65,21.23,19.17,152.11,80.44,59.92
2019-07-17,22.35,25.92,272.27,27.39,192.42,110.58,116.49,168.66,56.41,298.83,32.1,56.92,176.21,67.37,57.24,26.33,21.1,19.01,152.67,81.04,60.32
2019-07-18,22.24,25.91,271.45,27.65,191.01,110.57,116.46,167.54,55.64,297.17,32.86,56.62,173.22,65.74,56.26,26.74,21.33,19.22,151.8,80.69,59.94
2019-07-19,22.22,25.97,271.65,27.39,192.53,110.6,118.8,177.35,55.48,297.9,32.07,57.1,179.72,67.29,56.67,26.0,21.35,18.85,152.16,81.62,59.59
2019-07-22,22.08,26.13,273.35,27.24,193.79,110.59,120.1,184.1,55.67,300.03,31.47,58.17,182.4,68.59,57.83,24.57,20.88,18.17,153.18,82.07,60.02
2019-07-23,21.77,26.35,272.61,27.05,195.15,110.59,123.31,200.88,55.63,301.44,30.8,58.92,187.1,70.05,58.63,23.63,20.62,17.69,154.12,82.75,59.62
2019-07-24,22.1,26.12,271.39,27.32,193.3,110.6,121.08,190.69,55.61,300.0,31.68,57.99,182.57,68.05,57.76,24.71,20.92,18.28,153.3,82.41,59.7
2019-07-25,22.05,26.3,271.86,27.04,195.29,110.61,120.84,190.55,55.97,302.01,30.73,58.78,185.85,70.07,58.94,23.76,20.83,17.79,154.41,82.59,60.37
2019-07-26,22.24,26.26,272.13,27.11,194.62,110.61,121.25,192.02,56.07,301.46,31.02,58.5,185.61,69.42,58.64,24.06,20.73,17.93,154.04,82.54,60.48
2019-07-29,22.1,26.1,271.91,27.24,193.78,110.62,120.69,190.72,55.9,300.72,31.43,57.78,181.77,68.49,58.22,24.94,20.87,18.37,153.89,82.01,60.66
2019-07-30,22.29,26.22,268.52,27.62,191.1,110.62,117.04,172.3,55.54,297.43,32.74,56.18,173.39,65.6,56.21,27.02,21.68,19.39,152.21,80.77,59.43
2019-07-31,22.83,26.43,265.76,27.77,190.15,110.46,114.76,161.96,55.54,294.84,33.24,53.96,170.97,64.68,54.79,30.23,21.92,20.93,150.8,80.36,59.22
2019-08-01,23.18,26.23,264.81,28.15,187.35,110.48,113.16,154.37,55.56,292.62,34.78,53.78,161.88,61.72,53.6,30.6,21.96,21.09,149.58,79.05,59.23
2019-08-02,23.45,25.84,257.1,29.18,180.73,110.5,108.25,134.2,54.33,283.82,38.45,49.91,142.1,55.24,48.83,37.15,22.92,24.11,145.14,75.75,57.69
2019-08-05,23.44,26.25,260.29,28.77,183.26,110.51,110.02,139.59,55.13,287.8,36.81,51.18,149.28,57.51,50.7,33.56,22.68,22.6,147.03,77.01,58.21
2019-08-06,23.61,26.33,260.24,28.65,184.25,110.52,110.62,142.53,55.27,287.97,36.33,51.13,152.03,58.35,50.81,33.83,22.53,22.73,147.19,77.49,58.89
2019-08-07,23.59,26.59,264.13,28.02,188.26,110.54,113.43,154.18,56.08,293.62,33.9,52.63,163.0,62.21,53.73,30.81,21.87,21.37,149.99,79.39,59.65
2019-08-08,23.83,26.36,263.18,28.29,186.49,110.55,111.44,145.56,56.1,291.62,34.86,51.68,157.16,60.37,52.63,32.5,22.38,22.16,148.92,78.49,59.32
2019-08-09,24.04,26.74,259.37,28.6,184.35,110.56,110.15,140.34,55.71,288.1,36.05,49.8,151.38,58.35,50.69,35.98,23.13,23.75,147.08,77.46,58.92
2019-08-12,23.92,26.87,263.17,27.96,188.39,110.55,113.35,152.73,56.13,292.55,33.68,51.58,162.18,62.18,53.03,31.97,22.35,22.01,149.18,79.4,59.59
2019-08-13,24.13,27.25,255.08,28.82,182.76,110.57,109.6,138.41,55.02,283.9,36.73,47.91,147.56,56.61,48.38,38.59,23.86,25.06,144.87,76.96,58.65
2019-08-14,24.37,27.72,256.36,28.84,182.55,110.62,109.56,137.27,55.63,284.65,36.85,48.66,146.74,56.37,48.74,37.32,23.55,24.48,145.14,76.82,59.53
2019-08-15,24.25,27.65,258.88,28.39,185.48,110.61,112.2,148.5,56.1,288.85,35.11,50.0,154.73,58.97,50.87,34.12,23.09,23.08,147.34,78.28,60.21
2019-08-16,24.14,27.42,261.34,27.96,188.43,110.61,114.05,157.03,56.41,292.33,33.53,51.88,161.92,61.73,52.7,30.32,22.5,21.37,149.09,79.47,60.81
2019-08-19,24.17,27.54,259.69,28.16,186.97,110.63,113.45,154.54,56.04,290.09,34.2,51.25,159.6,60.46,51.47,31.39,22.9,21.88,147.95,79.07,60.15
2019-08-20,24.03,27.5,262.03,27.92,188.63,110.63,114.59,158.92,56.31,292.45,33.31,52.54,164.8,62.0,52.72,29.12,22.64,20.8,149.2,80.0,60.31
2019-08-21,24.14,27.35,262.56,28.01,188.02,110.63,114.42,158.75,56.46,292.36,33.65,52.06,163.71,61.4,52.65,29.81,22.72,21.15,149.07,79.81,60.63
2019-08-22,24.39,27.43,256.29,28.89,182.07,110.66,109.71,138.18,55.5,284.85,36.73,48.85,147.71,55.78,48.56,35.32,24.1,23.78,145.31,77.17,59.62
2019-08-23,24.45,27.58,259.1,28.46,184.82,110.64,110.81,141.6,56.13,288.0,35.22,49.57,153.57,58.04,50.15,33.96,23.86,23.14,146.78,78.24,60.36
2019-08-26,24.63,27.94,257.8,28.52,184.43,110.65,110.53,140.12,56.09,286.87,35.41,49.15,152.79,57.69,49.6,34.94,23.98,23.55,146.1,78.12,60.19
2019-08-27,24.46,28.04,260.39,28.44,185.09,110.65,111.24,142.69,56.24,288.89,35.1,49.64,153.18,58.27,50.63,33.76,23.95,23.04,147.14,78.19,60.77
2019-08-28,24.17,28.0366,263.9,28.0,187.92,110.67,113.7,152.35,56.64,292.58,33.46,50.69,161.16,60.92,52.54,31.66,23.41,22.11,149.09,79.55,60.8
2019-08-29,24.28,28.18,264.13,28.07,187.47,110.66,114.44,154.95,56.74,292.45,33.69,50.59,160.76,60.49,52.49,31.82,23.57,22.17,149.04,79.53,60.72
2019-08-30,24.63,28.31,261.42,28.36,185.65,110.49,112.59,146.89,57.09,290.74,34.67,49.36,155.15,58.73,51.56,34.16,24.16,23.25,148.07,78.56,61.07
2019-09-03,24.59,28.37,263.93,27.94,188.33,110.51,115.93,158.9,57.47,294.04,33.22,50.99,163.15,61.2,53.25,30.88,23.41,21.76,149.65,79.9,61.62
2019-09-04,24.0,27.82,267.68,27.43,191.78,110.49,119.45,173.74,57.35,297.82,31.39,52.01,173.5,64.58,55.32,29.1,23.07,20.93,151.65,81.57,61.24
2019-09-05,24.07,27.95,268.32,27.46,191.59,110.52,119.57,174.44,57.48,298.05,31.47,52.76,172.59,64.4,55.46,27.83,22.89,20.33,151.68,81.5,61.44
2019-09-06,23.67,27.47,268.8,27.53,191.19,110.51,120.0,176.89,57.1,298.2,31.69,52.92,168.92,63.99,55.5,27.44,22.77,20.16,151.77,80.89,61.3
2019-09-09,23.1449,27.0719,269.39,27.59,190.64,110.49,120.21,179.22,56.7,298.13,31.96,53.03,166.17,63.46,55.5,27.32,22.84,20.1,151.92,80.48,60.92
2019-09-10,22.96,27.19,271.69,27.34,192.43,110.51,121.78,187.25,56.94,300.25,31.1,53.53,171.19,65.17,56.68,26.63,22.79,19.73,153.16,81.32,61.14
2019-09-11,22.9,26.98,272.32,27.24,193.23,110.52,121.97,188.9,57.21,301.29,30.69,54.16,173.91,65.98,57.16,25.63,22.6,19.24,153.62,81.76,61.39
2019-09-12,22.79,26.46,272.6,27.34,192.54,110.52,121.89,187.19,56.95,301.09,31.03,54.55,170.18,65.28,57.03,25.11,22.53,18.97,153.47,81.16,61.04
2019-09-13,22.6,26.83,271.17,27.48,191.68,110.52,121.07,183.38,56.94,300.16,31.47,54.12,169.0,64.38,56.54,25.65,22.89,19.25,152.46,80.96,60.45
2019-09-16,22.96,26.86,271.56,27.34,192.6,110.52,121.57,185.05,57.44,300.92,31.04,54.28,170.75,65.23,56.98,25.48,23.1,19.17,152.83,81.29,60.78
2019-09-17,23.21,27.01,271.97,27.36,192.52,110.53,121.67,185.41,57.6,301.1,31.07,55.16,171.11,65.19,57.07,24.2,22.89,18.52,152.81,81.28,60.88
2019-09-18,23.29,27.03,271.42,27.31,192.84,110.53,121.21,182.59,57.61,301.08,30.94,55.59,172.19,65.48,56.98,23.61,22.75,18.21,152.71,81.46,60.87
2019-09-19,23.31,27.32,269.25,27.59,190.8,110.54,118.87,172.41,57.52,298.28,31.87,54.16,166.0,63.42,56.13,25.36,23.33,19.12,152.04,80.26,60.32
2019-09-20,23.36,27.4,269.36,27.6,190.5,110.55,119.99,177.68,57.49,298.21,31.89,54.37,167.39,63.48,56.18,25.06,23.45,18.98,152.12,80.51,60.56
2019-09-23,23.72,27.6,267.97,27.98,187.97,110.56,118.18,168.78,57.64,295.87,33.15,53.09,162.21,60.97,54.8,26.78,23.71,19.83,150.71,79.73,60.81
2019-09-24,23.57,27.48,269.58,27.53,190.08,110.57,120.22,177.41,57.67,297.62,31.87,53.66,168.0,62.92,55.76,25.84,23.58,19.4,151.66,80.68,60.85
2019-09-25,23.7,27.64,268.88,27.64,189.38,110.59,120.6,177.97,57.96,297.0,32.22,53.41,168.37,62.29,55.42,26.17,23.71,19.57,151.2,80.77,61.19
2019-09-26,23.74,27.56,267.99,27.98,187.03,110.6,117.77,165.0,57.75,295.4,33.39,52.72,161.8,60.03,54.48,27.2,23.94,20.08,150.3,79.69,61.12
2019-09-27,23.7,27.7,269.18,27.74,188.81,110.62,119.14,170.22,57.9,296.77,32.51,53.43,166.79,61.63,55.27,26.04,23.65,19.54,151.0,80.53,61.42
2019-09-30,23.98,27.69,265.5,27.96,187.27,110.44,118.28,165.56,57.41,293.24,33.29,52.23,162.35,60.14,53.29,27.7,24.08,20.39,149.03,79.78,61.26
2019-10-01,24.27,27.73,260.72,28.44,184.05,110.48,116.42,157.75,56.7,288.06,35.01,50.42,152.94,57.06,50.45,30.59,24.71,21.77,146.61,78.28,60.03
2019-10-02,24.19,27.89,262.01,28.13,186.07,110.52,118.24,165.82,56.98,290.42,33.83,51.41,158.63,58.94,51.65,28.8,24.52,20.93,147.8,79.24,60.45
2019-10-03,24.15,27.99,265.66,27.71,188.81,110.56,120.25,174.81,57.79,294.35,32.4,52.81,166.44,61.42,53.72,26.45,23.89,19.79,149.73,80.55,61.4
2019-10-04,24.17,27.87,264.74,27.81,188.24,110.55,119.62,170.83,57.51,293.08,32.73,52.52,164.29,60.85,53.04,26.92,23.91,19.97,149.14,80.21,60.9
2019-10-07,24.47,27.85,261.58,28.24,185.42,110.55,116.56,155.12,56.81,288.53,34.19,50.44,155.48,58.08,50.57,30.05,24.84,21.6,146.73,78.74,60.32
2019-10-08,24.4,27.79,263.43,27.93,187.23,110.55,118.59,162.94,57.12,291.27,33.16,51.32,162.14,59.84,51.94,28.41,24.53,20.8,148.08,79.91,60.78
2019-10-09,24.28,27.53,265.01,27.74,188.68,110.59,119.63,167.68,57.29,293.24,32.42,52.2,165.25,61.15,52.99,27.04,24.16,20.13,149.03,80.46,60.9
2019-10-10,23.81,27.37,268.16,27.4,191.11,110.56,122.44,178.94,57.31,296.28,31.21,53.79,172.03,63.44,54.59,24.6,23.67,18.94,150.63,81.57,60.84
2019-10-11,23.82,27.5,267.86,27.39,191.09,110.58,122.59,178.91,57.16,295.95,31.18,54.64,171.96,63.51,54.47,23.47,23.43,18.34,150.49,81.52,60.54
2019-10-14,23.63,27.37,270.22,27.05,193.52,110.58,125.09,190.64,57.22,298.88,30.01,55.36,177.61,65.92,56.1,22.46,23.17,17.81,151.97,82.42,60.28
2019-10-15,23.78,27.32,270.08,27.11,193.04,110.6,123.22,182.35,57.24,298.4,30.22,55.72,174.09,65.43,55.82,22.03,23.19,17.59,151.69,81.85,60.34
2019-10-16,23.74,27.21,270.38,27.05,193.55,110.64,123.35,184.26,57.33,299.28,30.0,55.87,172.69,65.88,56.26,21.87,22.96,17.51,152.19,81.69,60.62
2019-10-17,23.83,27.12,267.64,27.32,191.69,110.64,122.12,178.11,57.51,297.97,30.85,55.9,167.61,63.99,55.5,21.79,23.13,17.47,151.58,80.91,60.74
2019-10-18,23.65,27.05,268.21,27.07,193.39,110.63,124.4,188.24,57.68,299.99,30.05,56.65,173.31,65.68,56.69,20.92,22.87,17.0,152.57,81.78,60.94
2019-10-21,23.5,27.12,267.82,27.28,191.85,110.63,123.46,183.84,57.4,299.01,30.76,56.21,166.2,64.16,56.08,21.42,22.98,17.26,152.11,80.68,60.96
2019-10-22,23.45,27.16,268.24,27.23,192.22,110.63,121.32,173.15,57.53,299.88,30.6,56.53,166.67,64.46,56.56,21.01,22.96,17.06,152.42,80.75,61.24
2019-10-23,23.52,27.24,267.98,26.99,194.09,110.64,124.51,185.71,57.61,300.37,29.72,56.94,173.7,66.31,56.8,20.56,22.87,16.82,152.84,81.93,61.45
2019-10-24,23.2,27.22,269.6,26.77,195.64,110.66,127.04,197.14,57.28,301.6,29.05,57.84,179.82,67.82,57.54,19.55,22.56,16.26,153.45,82.92,61.09
2019-10-25,22.9,27.09,270.81,26.49,197.57,110.66,128.95,207.48,57.0,303.3,28.15,57.57,186.61,69.89,58.5,19.84,22.64,16.42,154.38,83.97,60.97
2019-10-28,23.23,27.09,270.87,26.7,196.04,110.66,128.06,202.04,57.19,303.21,28.81,57.58,181.51,68.28,58.39,19.83,22.82,16.42,154.35,83.21,60.97
2019-10-29,23.31,27.22,271.74,26.6,196.99,110.67,128.28,202.07,57.61,304.14,28.41,58.33,185.0,69.24,58.96,19.09,22.66,16.01,154.72,83.72,61.25
2019-10-30,23.57,27.39,270.48,26.59,197.08,110.72,127.57,198.27,57.57,303.33,28.39,57.84,184.52,69.29,58.42,19.51,22.77,16.25,154.18,83.67,61.16
2019-10-31,23.23,27.33,273.34,26.35,198.87,110.53,130.13,211.94,57.52,306.14,27.62,59.2,190.99,71.17,60.04,18.18,22.44,15.51,155.83,84.67,61.15
2019-11-01,22.93,27.31,274.55,26.18,200.1,110.54,132.89,225.82,57.13,307.37,27.12,59.09,193.99,72.44,60.76,18.24,22.38,15.55,156.4,85.11,60.56
2019-11-04,22.73,27.23,274.81,26.18,200.21,110.52,132.95,227.12,56.83,307.03,27.1,58.51,193.18,72.53,60.54,18.8,22.54,15.88,156.26,85.01,60.76
2019-11-05,22.94,27.32,274.8,26.22,199.76,110.53,132.15,222.0,57.09,307.1,27.26,58.62,193.36,72.07,60.61,18.68,22.74,15.81,156.19,84.97,61.01
2019-11-06,22.86,27.13,277.05,26.14,200.43,110.54,132.92,226.36,56.9,308.18,27.0,58.9,197.51,72.8,61.23,18.43,22.67,15.66,156.72,85.64,60.8
2019-11-07,22.85,27.11,277.07,26.05,201.23,110.55,133.19,229.97,56.81,308.94,26.67,59.53,200.81,73.66,61.61,17.85,22.51,15.31,157.16,86.12,60.76
2019-11-08,22.89,27.1,277.16,26.08,200.96,110.54,132.62,226.23,56.69,308.35,26.79,59.6,201.17,73.35,61.32,17.77,22.5,15.28,156.85,86.16,60.67
2019-11-11,22.98,27.19,277.29,26.01,201.54,110.56,132.93,228.23,56.67,309.0,26.56,59.93,202.89,73.95,61.62,17.46,22.47,15.09,157.12,86.45,60.87
2019-11-12,23.22,27.23,278.05,26.03,201.59,110.56,133.21,228.1,57.11,309.1,26.6,59.76,204.64,73.84,61.7,17.62,22.52,15.19,157.19,86.64,61.33
2019-11-13,23.25,27.27,278.23,26.02,201.43,110.59,132.89,226.22,57.29,309.55,26.61,60.21,203.78,73.82,61.95,17.23,22.38,14.97,157.35,86.54,61.31
2019-11-14,23.17,27.26,279.94,25.87,202.91,110.59,134.25,232.1,57.42,311.79,26.12,61.55,208.6,75.21,63.3,16.1,22.09,14.32,158.55,87.24,61.33
2019-11-15,23.28,27.27,280.27,25.82,203.07,110.59,134.36,230.69,57.41,312.02,25.96,61.56,210.5,75.6,63.41,16.08,22.14,14.3,158.64,87.5,61.65
2019-11-18,23.28,27.32,279.33,25.77,203.37,110.58,133.89,227.12,57.41,311.93,25.88,61.26,211.79,75.91,63.32,16.31,22.26,14.45,158.69,87.67,61.57
2019-11-19,23.37,27.36,278.2,25.94,202.15,110.58,132.75,219.31,57.39,310.77,26.35,60.94,207.59,74.58,62.64,16.55,22.51,14.6,158.19,87.14,61.71
2019-11-20,23.34,27.3,277.72,26.0,201.7,110.59,131.02,211.82,57.05,310.27,26.54,60.89,204.83,74.0,62.33,16.61,22.7,14.62,157.79,86.7,61.4
2019-11-21,23.21,27.42,278.86,25.98,201.83,110.6,130.85,211.71,57.06,310.96,26.47,61.77,204.03,74.2,62.69,15.88,22.54,14.18,158.14,86.59,61.3
2019-11-22,22.92,27.6,280.8,25.67,204.22,110.61,134.12,227.11,57.02,313.37,25.53,63.1,212.58,76.77,64.13,14.87,22.17,13.58,159.64,87.85,61.37
2019-11-25,23.0,27.66,281.36,25.62,204.61,110.61,133.52,224.04,57.44,314.08,25.4,63.56,212.78,77.23,64.53,14.56,21.93,13.39,159.98,87.93,61.87
2019-11-26,22.88,27.69,281.91,25.46,206.04,110.62,134.31,228.84,57.56,315.48,24.89,63.72,216.5,78.79,65.37,14.43,21.93,13.32,160.74,88.42,62.02
2019-11-27,22.94,27.59,280.95,25.56,205.1,110.61,132.96,221.44,57.46,314.31,25.23,63.16,214.3,77.74,64.69,14.8,22.11,13.53,160.02,88.16,62.0
2019-11-29,23.02,27.2,278.2,25.85,203.0,110.45,131.37,211.7,56.92,311.64,26.05,61.37,205.73,75.24,63.03,16.04,22.68,14.32,158.57,86.9,62.14
2019-12-02,23.18,27.34,275.51,26.05,201.41,110.49,129.37,202.02,56.96,309.55,26.61,59.55,200.37,73.55,61.74,17.44,22.96,15.14,157.63,86.13,62.04
2019-12-03,23.07,27.37,277.05,25.9,202.43,110.48,131.22,211.51,57.27,311.46,26.21,60.97,202.46,74.64,62.84,16.23,22.63,14.44,158.65,86.48,62.45
2019-12-04,23.16,27.25,277.36,25.86,202.83,110.49,131.94,214.05,57.43,312.02,26.08,61.39,204.53,75.03,63.21,15.91,22.65,14.25,158.88,86.8,62.43
2019-12-05,22.9,27.4,280.7,25.6,205.0,110.51,134.02,224.0,57.55,314.87,25.27,62.44,211.37,77.35,64.88,15.12,22.18,13.78,160.29,87.76,62.67
2019-12-06,22.92,27.36,279.76,25.7,204.07,110.5,133.1,220.22,57.51,313.88,25.58,60.84,208.1,76.4,64.3,16.27,22.5,14.47,159.78,87.3,62.72
2019-12-09,22.93,27.24,279.46,25.73,203.9,110.5,133.63,222.67,57.39,313.53,25.64,60.8,208.3,76.23,64.05,16.23,22.59,14.47,159.64,87.37,62.52
2019-12-10,22.88,27.32,279.72,25.58,204.98,110.51,136.48,237.27,57.23,314.42,25.24,61.44,212.55,77.38,64.59,15.75,22.28,14.18,160.02,87.96,62.61
2019-12-11,22.54,27.32,281.95,25.4,206.51,110.52,140.4,256.52,57.1,317.13,24.68,63.19,219.43,79.15,66.25,14.44,21.83,13.39,161.33,88.9,62.56
