Date,AAPL,AMD,AMGN,AMZN,AVGO,CSCO,GD,GOOGL,INTC,META,MSFT,MSTR,NFLX,NOC,NVDA,PEP,RTX,SBUX,SOXL,SOXS,SPXL,TECL,TMUS,TNA,TSLA,UVXY,VIXM,VIXY
2012-06-29,17.8077,5.75,52.5002,11.466,2.5675,11.4382,48.8275,14.4397,18.7138,30.6021,24.3346,130.26,9.6929,50.1045,0.3083,48.292,34.6407,20.7018,28.09,38.86,76.76,49.01,10.2684,55.69,2.0267,8.56,53.72,30.14
2012-07-02,18.0148,6.03,53.0651,11.4765,2.5856,11.4851,49.2894,14.6228,18.8471,31.0298,24.4939,132.87,10.2914,50.4199,0.3163,48.292,34.9685,20.3685,29.37,37.19,78.33,50.09,10.6075,57.91,2.044,8.18,52.79,29.55
2012-07-03,18.3312,5.88,52.4791,11.353,2.574,11.3444,49.3415,14.824,18.6296,31.2983,24.4461,134.93,11.6743,50.412,0.3131,47.8893,34.8023,20.5489,28.57,38.1,77.27,50.25,10.3814,57.79,2.082,8.72,53.89,30.62
2012-07-05,18.2092,5.75,52.1402,11.2525,2.4944,11.2306,48.5966,14.5767,18.356,31.5569,24.04,119.57,11.6986,50.0493,0.3072,47.9234,34.2022,20.3803,26.48,40.92,75.18,48.01,10.3491,55.81,2.066,8.57,53.43,30.29
2012-07-06,18.45,5.62,52.8109,11.2525,2.4083,11.1502,48.4551,14.5775,18.363,31.9945,23.8887,118.22,11.8557,50.1597,0.303,47.7665,34.313,20.545,25.56,42.5,74.85,47.65,10.2038,55.22,2.0993,8.4,52.35,30.05
2012-07-09,18.2793,4.99,52.9027,10.975,2.4184,10.9895,47.9933,14.4703,17.935,31.2983,23.6817,113.32,11.4614,49.7418,0.2939,47.6846,34.2299,20.5254,23.77,45.32,72.87,46.15,10.4622,53.33,2.0847,8.84,52.64,30.88
2012-07-10,18.1657,4.89,53.7217,10.9185,2.3946,10.9694,47.6059,14.2088,17.8157,30.801,23.3313,113.49,11.6629,49.5367,0.2891,47.862,33.4728,20.4548,23.03,46.6,72.88,45.45,10.5752,52.71,2.1007,8.25,51.65,29.83
2012-07-11,17.9994,4.88,53.524,10.768,2.357,10.7015,47.3154,14.1912,17.3596,30.6419,22.7978,114.81,12.1386,49.0163,0.2843,47.6709,33.1635,20.6587,21.99,48.94,71.74,44.02,10.0585,52.16,2.18,8.41,52.31,30.14
2012-07-12,18.1819,4.9,54.3359,10.9195,2.3982,10.9225,48.3136,14.3414,17.7174,30.5524,23.403,116.56,12.1286,50.3016,0.2879,48.0531,33.9714,21.0234,22.55,47.52,75.29,45.98,10.1715,54.08,2.2833,7.52,50.54,28.4
2012-07-13,18.2402,4.83,54.5548,10.8005,2.3685,10.8422,47.7027,14.3016,17.6332,28.0959,23.4428,116.64,11.8543,50.0651,0.2888,48.0121,33.7959,20.745,21.8,49.06,74.86,45.73,10.2684,53.58,2.3973,7.27,51.17,28.02
2012-07-16,18.2411,4.87,55.6068,10.8465,2.3902,10.8689,48.1869,14.3466,17.8087,27.9367,23.618,114.74,11.6829,50.5697,0.2836,47.9985,33.976,21.0705,21.5,49.86,76.36,46.18,10.6075,54.03,2.2233,6.74,49.99,27.01
2012-07-17,18.2206,4.89,56.2139,10.8735,2.4445,11.1837,49.0138,14.4469,18.3911,28.9512,24.247,120.0,11.61,51.3504,0.2994,48.0326,34.553,20.9018,23.68,44.69,78.04,48.59,10.5752,55.0,2.1433,6.88,49.97,27.3
2012-07-18,18.4629,4.86,56.2281,11.3085,2.6073,11.1703,49.1553,14.7529,18.2858,28.8418,24.4222,119.81,11.8743,51.3504,0.3024,48.0599,35.0008,21.2548,25.19,41.76,78.73,49.89,10.5752,54.46,2.1513,6.57,50.08,26.65
2012-07-19,18.1617,4.22,54.9078,11.4145,2.5523,10.956,48.3955,15.1947,17.9069,28.6031,23.9842,115.33,11.6886,51.0665,0.2936,47.746,34.2668,20.3764,23.93,43.92,76.51,48.27,10.3491,52.55,2.1193,7.27,51.24,28.09
2012-07-20,18.1476,4.15,54.7383,11.3005,2.4951,10.7618,47.6133,15.3113,17.7245,28.5931,23.3154,115.81,11.42,50.2779,0.2975,47.3229,33.8283,19.843,23.22,45.15,74.24,46.89,10.0747,49.88,2.044,8.18,52.86,29.88
2012-07-23,18.0602,4.06,53.9264,11.152,2.4727,10.1256,47.226,15.1138,17.549,28.2948,23.2118,113.35,11.4843,50.6091,0.2943,46.9475,33.2097,19.796,23.0,45.69,72.38,45.31,10.6398,47.96,1.9893,8.87,53.21,31.15
2012-07-24,17.2803,4.01,55.042,10.8525,2.4749,10.3265,46.1832,15.1243,17.6332,29.1799,22.957,113.78,8.6114,50.3962,0.3001,47.978,33.519,19.7685,24.22,43.06,72.25,44.69,10.1393,48.14,1.93,8.67,52.95,30.79
2012-07-25,17.2775,4.04,55.981,11.0005,2.5639,10.2997,46.8536,15.2578,17.8929,26.7035,23.2198,113.48,8.1443,51.098,0.3014,48.6059,33.6667,20.5489,25.92,40.25,75.79,46.8,13.8688,49.37,1.8753,7.35,50.92,28.48
2012-07-26,17.5865,4.09,59.2499,11.866,2.6138,10.5073,47.5463,15.7952,18.2577,23.5806,23.6976,117.08,8.4171,51.8866,0.309,49.3157,34.2899,18.6156,27.72,37.22,80.09,49.96,14.5954,53.11,1.9673,6.9,51.1,27.64
2012-07-27,17.8831,4.1,58.9251,11.8045,2.6022,10.6279,47.2782,15.729,18.0753,23.0237,23.602,118.88,8.25,52.6436,0.3056,49.6501,34.6084,18.3842,26.99,38.28,80.03,50.1,14.3693,52.4,1.8233,7.19,51.38,28.16
2012-07-30,18.3559,4.06,58.3179,11.665,2.6695,10.6814,47.2558,15.7457,18.0332,21.5915,23.4667,116.46,8.1214,52.202,0.3104,49.6364,34.3637,17.7568,27.63,37.36,78.76,50.63,14.1433,51.01,1.828,7.57,51.81,28.98
2012-07-31,18.2372,4.05,57.7672,11.6045,2.6543,10.7015,46.9653,15.7384,18.1946,20.7661,23.4189,117.68,7.7857,51.9181,0.3069,49.4112,34.5253,17.1685,27.58,37.14,78.27,50.1,14.224,48.44,1.75,7.25,51.11,28.32
2012-08-01,18.2666,3.97,57.2165,11.5405,2.6434,10.5408,46.1757,15.6407,18.1805,19.9307,23.2437,117.62,7.6957,51.7368,0.3081,49.0017,34.3637,16.9254,27.32,38.01,76.56,49.25,13.9173,47.93,1.74,6.95,51.98,27.75
2012-08-02,18.5044,4.09,58.0426,11.7485,2.6847,10.9493,47.0026,15.9536,18.5663,20.9749,23.6896,122.33,7.7014,52.3361,0.3145,49.732,35.4578,17.2195,29.0,35.14,81.04,51.95,13.9818,51.36,1.818,6.01,50.36,25.85
2012-08-03,18.7102,4.01,58.1979,11.6995,2.6818,11.177,46.9132,15.9907,18.6229,21.8004,23.8489,124.08,8.1129,52.2888,0.3212,49.4658,35.384,17.1172,29.51,34.82,81.53,52.98,14.1917,52.61,1.8847,5.73,49.86,25.22
2012-08-06,18.6609,4.02,57.5907,11.828,2.7057,11.4784,47.5985,15.934,18.7574,20.6069,24.0957,125.75,8.2714,52.9906,0.3244,49.3362,36.0625,17.8376,31.29,32.78,82.69,54.04,13.998,54.0,2.0167,6.03,50.37,25.94
2012-08-07,18.6294,4.4,57.4495,11.719,2.7114,11.4918,47.6208,15.976,18.8282,20.6069,24.1515,126.45,8.2571,53.5031,0.3262,49.5273,35.7671,17.8297,31.71,32.45,82.95,54.22,14.0949,53.67,1.9393,5.53,49.55,24.84
2012-08-08,18.7356,4.37,57.8731,11.703,2.6999,11.8534,47.2484,15.979,18.899,20.8954,24.2868,126.34,8.2729,53.9368,0.3372,49.2338,35.5594,17.7588,32.29,31.84,83.2,54.79,14.1756,54.39,1.9607,5.48,49.4,24.78
2012-08-09,18.7649,4.34,58.4097,11.6375,2.6876,11.7462,47.3601,15.9703,19.0264,21.691,24.2231,127.64,8.5571,54.0157,0.3351,49.2269,35.9564,17.9399,32.71,31.28,83.6,55.09,14.5792,53.91,1.996,5.26,49.13,24.31
2012-08-10,19.0154,4.26,58.0567,11.622,2.6239,11.6123,47.1813,16.4183,18.8919,21.4821,24.1993,126.49,8.5586,54.1497,0.3395,49.1314,35.7625,18.1525,32.08,31.97,83.47,55.55,14.6599,53.68,2.078,4.99,48.49,23.69
2012-08-13,19.0664,4.12,59.2409,11.6595,2.6152,11.4985,47.5165,16.6335,18.7433,20.2688,24.1512,124.26,8.8229,53.9053,0.3345,49.302,35.9056,18.2785,31.2,32.75,83.63,55.18,14.8214,53.32,1.9613,5.54,49.85,24.98
2012-08-14,19.0405,4.19,59.3189,11.871,2.6463,11.619,47.8219,16.6056,18.5946,21.0843,24.2073,124.37,9.0371,53.8422,0.3319,49.5614,36.2519,18.9359,31.73,32.29,83.79,55.34,15.8063,54.54,1.96,5.55,50.0,25.01
2012-08-15,19.2068,4.17,58.9289,12.0775,2.6702,12.7374,48.686,16.7382,18.8211,19.7616,24.6722,126.37,9.1871,54.2444,0.3388,50.2166,36.6145,19.0541,33.38,30.59,85.69,57.56,15.4026,56.32,2.02,5.33,49.62,24.47
2012-08-16,19.562,4.1,59.1275,12.0585,2.6651,12.7641,48.9393,16.8444,18.6371,18.9461,24.7684,126.81,9.0986,54.6623,0.3358,50.0869,37.3582,18.9832,32.71,31.26,86.02,58.5,16.1937,57.59,2.0007,5.02,49.4,23.78
2012-08-17,20.0764,4.09,59.0282,12.0175,2.6015,12.6838,49.2596,16.8046,18.5663,19.9008,24.6401,126.12,9.1771,55.0014,0.3358,50.0459,37.2234,18.9163,31.85,31.85,86.03,58.7,16.0,57.07,1.9673,5.03,49.82,23.77
2012-08-20,19.802,4.07,58.936,11.9725,2.6319,12.8311,49.5575,16.6546,18.4814,19.0555,24.6882,128.33,9.3714,54.82,0.3349,49.8276,36.8469,18.932,31.92,31.85,85.26,57.53,16.3875,57.0,1.9407,5.3,50.51,24.43
2012-08-21,20.1887,4.01,59.4749,12.155,2.6398,12.8713,49.3862,16.8454,18.2124,19.3339,24.4798,126.19,9.3429,53.8895,0.3356,49.7456,37.0282,18.9438,31.25,32.53,85.26,57.87,15.6771,56.26,1.9967,5.39,50.36,24.6
2012-08-22,20.0003,3.9,59.326,12.06,2.6058,12.811,48.8722,16.836,17.724,19.3339,24.2554,124.43,9.15,53.1979,0.328,49.5887,36.8143,18.8572,30.62,33.14,83.24,56.44,15.6932,55.13,2.0487,5.61,51.2,25.13
2012-08-23,20.0181,3.94,59.9855,12.287,2.608,12.8579,49.2298,16.8815,17.632,19.3041,24.4958,124.58,9.0229,53.5795,0.3347,49.8617,37.2234,19.1722,31.12,32.59,84.74,57.39,15.8547,55.51,1.9667,5.14,50.76,24.11
2012-08-24,20.3942,3.85,59.8721,12.196,2.5877,12.9651,48.8797,16.6474,17.5824,19.0455,24.6,125.49,8.9129,53.349,0.329,49.9367,37.4465,19.3454,30.84,32.88,84.75,57.53,15.7417,55.96,1.888,5.24,50.66,24.35
2012-08-27,20.3676,3.79,59.5742,12.3055,2.6239,12.8713,48.984,16.8472,17.6957,19.2345,24.5519,125.53,8.9929,53.19,0.3276,49.9026,37.4837,19.432,30.76,33.0,84.6,57.24,15.6125,56.69,1.9127,5.41,50.78,24.75
2012-08-28,20.3275,3.77,59.3686,12.356,2.6478,12.8579,49.051,17.1148,17.4621,18.9958,24.568,126.5,9.0629,53.4603,0.3283,49.6706,37.2652,19.3572,30.82,32.98,84.75,57.67,15.7255,57.24,1.894,5.46,50.9,24.82
2012-08-29,20.0377,3.7,58.9644,12.311,2.6058,12.657,48.6562,16.9574,17.179,18.9858,24.3034,125.8,8.64,52.9117,0.3221,49.2611,36.7493,19.5698,29.29,34.69,82.87,55.68,15.5802,55.52,1.894,5.69,51.26,25.39
2012-08-30,20.0791,3.72,59.5104,12.4135,2.6456,12.7775,48.7977,17.0422,17.5754,17.9615,24.7042,125.51,8.5314,53.1741,0.3216,49.4317,37.1165,19.5304,30.48,33.05,83.8,56.82,15.7094,56.2,1.9013,5.32,50.17,24.56
2012-08-31,20.3728,3.64,59.8011,12.394,2.5964,12.724,48.1571,16.9414,17.2852,17.6333,24.3596,125.4,7.99,53.0628,0.3044,49.4658,36.4192,19.491,29.74,34.01,83.64,56.93,15.9516,58.21,1.876,5.23,50.46,24.3
2012-09-04,20.2297,3.51,59.6239,12.311,2.545,12.657,48.254,16.9335,17.2639,18.4786,24.3596,125.98,7.8514,52.8799,0.3053,49.1894,36.2705,19.6052,29.08,34.67,83.54,56.8,15.887,58.27,1.8627,4.96,49.39,23.66
2012-09-05,20.412,3.66,60.1415,12.569,2.6485,13.2128,49.699,17.3982,17.7665,18.8565,25.1291,128.28,8.0929,53.81,0.3147,49.6089,36.9073,20.0146,32.18,30.9,88.59,60.52,16.2422,61.37,1.9033,3.95,47.45,21.24
2012-09-06,20.5379,3.45,59.5387,12.957,2.6188,13.099,50.0566,17.5661,17.1223,18.8764,24.8084,129.89,8.0943,53.5556,0.3072,49.5745,36.9119,20.1445,31.58,31.6,89.74,60.28,16.0969,62.73,1.9567,34.87,46.21,20.03
2012-09-07,20.0036,3.47,59.6026,12.8545,2.532,12.8244,49.4011,17.4322,16.4641,18.7074,24.6241,128.88,7.9886,53.3013,0.3044,49.3957,36.5401,20.0107,29.93,33.25,88.17,58.43,15.774,62.04,1.8247,38.76,47.11,21.16
2012-09-10,19.9387,3.75,59.5246,12.7835,2.5291,12.7508,49.1478,17.2188,16.5207,19.324,24.6802,129.83,8.1657,53.5954,0.3081,49.2169,36.6098,19.9713,30.44,32.55,88.87,58.87,16.2422,62.34,1.8533,38.04,45.76,20.96
2012-09-11,20.2164,3.89,58.9644,12.7815,2.5487,12.7775,49.0659,17.1862,16.4145,20.8158,24.6722,130.37,8.1729,54.0008,0.3115,48.1718,36.6424,20.1445,30.63,32.3,89.7,59.64,16.6458,63.36,1.8853,35.91,44.7,20.41
2012-09-12,20.6145,3.92,59.0849,13.012,2.5371,12.9651,49.2521,17.5633,16.5349,20.597,24.8004,132.11,8.2857,53.2695,0.3136,48.7356,37.4325,20.3611,31.48,31.47,94.03,62.14,16.9203,66.01,1.9653,30.69,43.02,18.92
2012-09-13,20.8651,3.9,57.695,13.0635,2.5364,13.0521,49.7437,17.6539,16.5419,21.88,25.0168,133.05,8.6457,52.7289,0.3173,48.4468,38.325,19.865,32.69,30.27,95.19,63.06,17.1625,67.66,2.026,32.83,42.78,19.54
2012-09-14,21.1216,4.01,58.2127,12.9,2.5523,12.8311,49.6246,17.6613,16.4995,21.4026,25.0168,134.19,8.1457,52.8481,0.3085,48.3987,38.1856,19.5501,31.79,31.12,94.24,63.19,17.2109,66.65,2.1693,32.15,42.39,19.39
2012-09-17,21.1859,3.62,58.1772,12.9375,2.5552,12.7575,49.6469,17.8678,16.5419,21.7507,24.9928,134.59,8.0086,53.1741,0.3106,48.6325,37.8741,19.3887,31.35,31.47,93.96,63.26,17.3401,66.13,2.0893,30.5,41.89,18.93
2012-09-18,21.1916,3.66,57.9432,13.084,2.5472,12.8043,49.5426,18.0972,16.3862,23.1629,24.8886,134.35,8.1486,53.182,0.3143,48.715,37.9857,19.7272,30.75,31.98,94.13,63.49,18.2442,65.71,2.07,30.33,41.38,18.86
2012-09-19,21.089,3.59,58.3616,13.0405,2.4527,12.7976,49.3713,18.1126,16.4074,22.4667,25.2092,134.52,8.3914,53.2138,0.312,48.9831,37.6138,20.1524,29.95,32.89,94.04,63.19,18.0666,64.87,2.06,29.71,41.57,18.71
2012-09-20,21.131,3.6,58.1701,12.8735,2.5806,12.657,49.2745,18.2586,16.372,22.7353,25.0008,134.85,8.2557,53.1741,0.3134,48.5087,37.5348,20.1052,29.98,32.81,93.91,63.38,18.777,65.65,2.0013,29.25,41.54,18.52
2012-09-21,20.8503,3.46,58.7942,12.74,2.5145,12.5967,49.4383,18.6415,16.1385,20.6766,24.6722,134.95,8.0557,52.9117,0.3131,48.6118,37.2001,20.1406,28.63,34.43,93.53,62.19,19.0192,64.96,2.044,28.48,41.2,18.28
2012-09-24,20.3296,3.28,59.4324,12.623,2.3989,12.503,49.5128,18.636,15.9544,20.1693,24.3596,133.31,7.6857,52.2996,0.3074,48.3712,36.6145,19.8926,26.44,36.88,90.64,59.58,18.6317,62.18,1.844,33.0,41.9,19.68
2012-09-25,20.0773,3.32,59.1842,12.4835,2.4316,12.4427,49.6171,18.7429,16.0323,20.5075,24.1832,131.72,7.8757,52.6176,0.3021,48.4193,36.5029,19.7233,25.98,37.67,89.05,58.27,18.1635,60.91,1.836,35.45,42.68,20.45
2012-09-26,20.5644,3.43,59.7373,12.8295,2.5363,12.59,49.5054,18.8186,16.3437,20.2091,24.1752,134.11,7.9357,52.8402,0.3044,48.5706,36.4192,20.0934,27.72,35.11,91.56,60.65,19.2936,63.01,1.8993,29.18,41.04,18.63
2012-09-27,20.1352,3.37,59.7728,12.716,2.5341,12.7909,49.2521,18.7688,16.0394,21.5418,23.8546,134.07,7.7771,52.8084,0.3058,48.66,36.3913,19.9635,26.96,36.0,90.22,59.2,18.9062,61.51,1.952,30.98,41.66,19.19
2012-09-28,19.9025,3.28,60.333,12.6005,2.521,12.7508,50.2205,18.9499,16.1102,21.87,23.6382,133.12,8.0071,53.7226,0.3008,48.5775,36.4192,19.743,26.73,36.33,90.92,58.86,18.5994,62.15,1.944,31.5,41.74,19.38
2012-10-01,19.9605,3.27,61.2336,12.53,2.5014,12.7305,50.1311,18.8308,16.1668,22.1485,23.7744,131.41,8.0657,53.9452,0.3019,48.5569,36.4378,19.4084,27.21,35.78,91.21,59.13,21.9092,62.31,1.9867,30.26,41.04,18.98
2012-10-02,20.2665,3.12,61.5527,12.796,2.5123,12.771,49.8834,18.9678,15.9615,21.7109,23.9347,129.81,8.94,54.1201,0.2989,48.6118,36.5169,19.4832,26.76,36.32,92.27,60.08,19.7619,61.93,1.9533,30.07,40.92,18.97
2012-10-03,20.1262,3.22,61.262,13.0235,2.5014,12.7508,50.1536,19.1059,15.9049,21.8302,24.071,126.17,9.5243,54.6845,0.3122,48.7287,36.5029,19.3296,27.38,35.56,94.42,60.55,20.4884,63.28,1.96,28.64,40.18,18.44
2012-10-04,19.6973,3.22,61.652,12.9255,2.5029,12.7238,50.5064,19.0959,16.0535,20.7959,23.9267,124.4,9.5086,55.1774,0.3049,48.8869,36.4936,19.1879,27.27,35.65,94.24,59.53,20.4238,62.87,1.926,27.83,39.81,18.2
2012-10-05,19.262,3.19,61.0138,12.953,2.4622,12.7508,49.8759,18.8519,15.9332,20.2887,23.8706,122.39,10.5029,54.9229,0.3019,48.9488,36.4285,19.1958,26.36,36.72,93.31,57.82,20.2462,61.81,1.95,28.45,39.61,18.41
2012-10-08,19.192,3.25,60.5812,12.548,2.4411,12.6833,49.4931,18.5099,15.5014,20.1196,23.4698,119.95,9.3614,54.8514,0.2955,48.8938,35.9451,18.6407,25.12,38.53,90.57,55.49,20.1978,59.55,1.8913,30.84,40.12,19.19
2012-10-09,19.3447,3.15,60.0281,12.2495,2.3684,12.3527,48.9076,18.5216,15.4023,19.5328,23.2293,119.21,9.3571,54.2234,0.2904,48.3299,35.3362,18.4832,24.08,40.11,88.88,54.87,19.439,59.36,1.8933,30.17,40.26,19.03
2012-10-10,18.9581,3.2,59.9997,12.211,2.3931,12.319,49.2304,18.6937,15.3457,19.6422,23.2053,118.99,9.4257,54.5652,0.292,48.0068,35.3501,18.5659,24.23,39.83,88.96,54.3,18.7931,60.04,1.888,29.28,39.66,18.73
2012-10-11,19.0067,2.74,59.5671,12.118,2.3968,12.4202,49.6132,18.5263,15.2041,19.4135,23.4057,118.26,9.19,54.7083,0.2895,48.1649,35.3083,18.5738,23.82,40.51,87.98,54.1,19.1806,58.46,1.8427,29.84,39.01,18.93
2012-10-12,19.1591,2.75,61.1414,12.209,2.412,12.5146,49.6582,18.4325,15.3811,19.4135,23.6542,119.68,9.2514,55.2171,0.2932,48.3643,35.3966,18.7667,24.86,38.76,90.21,54.85,18.2926,59.7,1.822,27.8,38.51,18.25
2012-10-15,19.6128,2.68,62.432,12.197,2.4963,12.717,50.4538,18.525,15.82,19.3737,23.6382,121.17,9.4357,55.9326,0.3017,48.3368,36.0706,19.2745,26.46,36.18,93.0,57.07,17.7921,61.05,1.8707,26.47,38.16,17.84
2012-10-16,19.4564,2.77,63.2546,12.3745,2.4789,12.6226,50.7841,18.7934,15.4236,19.7715,23.7183,119.05,9.7886,56.1233,0.2994,48.1993,36.5076,19.0501,26.28,36.31,94.21,56.21,17.6791,62.56,1.9213,25.81,37.74,17.6
2012-10-17,19.0951,2.62,63.673,12.2425,2.4745,12.5551,51.4746,17.2887,15.3386,18.8764,23.6462,118.93,9.6229,56.5446,0.2948,48.6531,36.8283,18.6643,25.62,37.4,93.59,54.23,18.002,61.5,1.8693,25.59,37.846,17.54
2012-10-18,18.4069,2.18,61.808,12.0,2.412,12.1706,50.4163,16.9601,15.0555,18.8963,22.9568,118.14,9.2829,55.861,0.2776,48.048,36.2519,17.9872,23.39,40.64,88.67,50.5,17.7114,57.87,1.8493,28.89,38.56,18.68
2012-10-19,19.1371,2.1,62.2618,11.689,2.4273,12.2718,50.4013,16.8825,15.19,19.2146,22.4438,119.98,9.6971,55.8053,0.2744,47.8555,36.1775,17.8336,23.38,40.49,88.87,51.79,17.9697,57.85,1.8567,28.23,38.71,18.49
2012-10-22,18.5132,2.14,61.9215,11.7155,2.4157,12.1503,49.6957,16.9243,15.282,19.3936,22.4839,111.62,9.7457,55.3761,0.2826,47.1129,35.8243,17.7037,23.6,40.17,85.08,49.84,17.4369,56.92,1.8927,32.64,39.33,19.86
2012-10-23,18.6179,2.08,62.0491,11.4245,2.3786,11.7253,50.8817,16.8484,15.19,23.1033,22.3637,111.06,8.5886,55.1138,0.279,47.0304,36.2101,17.8179,22.51,42.0,84.46,49.12,17.4046,56.55,1.828,32.94,38.98,20.05
2012-10-24,18.3979,2.12,62.4391,11.146,2.4491,11.6039,50.7465,16.8598,15.3528,22.4369,22.3476,112.13,8.7871,54.8832,0.2792,47.3673,35.9265,18.2076,23.42,40.42,85.22,48.6,17.3078,57.12,1.8347,31.17,38.36,19.49
2012-10-25,18.2307,2.07,62.1413,11.912,2.4585,11.6646,50.5289,16.7949,15.5368,21.8203,22.6121,109.81,9.94,54.0723,0.2762,47.4292,36.3495,18.058,23.75,39.76,84.99,48.92,17.0979,56.34,1.8253,31.01,38.59,19.42
2012-10-26,17.9687,2.05,61.3329,11.6445,2.4004,11.5701,51.0993,16.923,15.3103,20.9948,22.8767,94.47,11.32,54.605,0.2746,47.608,36.3309,18.0699,23.72,40.25,84.62,48.41,16.4844,57.09,1.8753,32.07,38.64,19.74
2012-10-31,18.0055,2.14,61.8434,11.607,2.5072,11.813,52.1051,17.1044,15.7562,21.0943,23.6622,97.44,11.0986,54.7878,0.2877,47.7455,36.7493,18.3533,26.14,35.87,87.69,50.66,16.8073,59.22,1.95,27.03,36.89,18.19
2012-11-01,17.4097,2.1,61.3045,11.621,2.4687,11.7051,51.6473,17.1126,15.6147,21.0644,23.6462,96.47,10.9857,54.8355,0.2863,47.4774,36.2891,20.0146,24.68,37.77,85.2,48.81,16.4521,56.45,1.928,28.25,37.89,18.65
2012-11-02,17.6457,2.11,61.2336,11.7165,2.4941,11.7388,51.317,16.9892,15.6182,21.1341,23.7504,98.61,11.1771,54.8196,0.2985,47.443,36.2101,20.0816,25.91,35.88,85.81,49.47,16.2422,57.6,2.1,29.16,38.05,18.97
2012-11-05,17.5923,2.07,61.9002,11.878,2.5639,11.7928,51.985,16.9584,15.5396,21.0545,23.9347,98.37,10.91,55.5509,0.2982,47.6836,37.1722,20.3571,26.94,34.46,87.79,50.25,16.4521,58.79,2.0767,27.1,37.34,18.32
2012-11-06,16.9192,2.01,60.5174,11.603,2.468,11.6106,49.981,16.5952,14.9532,20.3583,23.3095,96.5,11.0971,53.023,0.2891,47.4361,36.1078,20.3965,24.89,36.97,81.74,46.3,15.8708,54.6,2.1027,31.33,38.57,19.77
2012-11-07,16.3052,1.98,60.0919,11.3675,2.4593,11.3542,48.2847,16.2263,14.896,19.8809,23.0931,95.74,10.8529,52.0055,0.2907,47.2986,35.4013,20.0225,24.0,38.48,78.67,44.26,16.113,52.1,2.0873,31.69,38.71,19.9
2012-11-08,16.5875,2.03,60.3968,11.3155,2.4331,11.3475,48.3747,16.4934,14.8745,19.1052,23.1091,95.62,11.1286,52.1486,0.2794,47.3398,35.2525,20.0619,24.17,38.02,78.9,45.05,16.4036,52.5,2.0213,31.61,39.12,19.85
2012-11-09,16.4592,1.99,60.645,11.3235,2.4425,11.3745,48.1721,16.5648,14.8531,19.9605,22.6202,95.33,11.17,51.9896,0.2732,47.1748,35.7685,19.9516,24.19,38.04,79.24,44.8,16.226,52.08,2.0713,27.63,38.11,18.62
2012-11-12,16.4613,2.09,61.0794,11.33,2.4186,11.3677,47.8493,16.3944,14.5027,19.7516,21.8928,94.57,11.3729,51.9657,0.2712,47.1542,35.7917,19.8884,23.67,38.91,78.43,44.02,16.4036,51.27,2.1073,27.71,38.37,18.64
2012-11-13,16.2788,1.93,59.8332,11.1475,2.4004,11.9142,46.6859,16.2327,14.2738,22.238,21.6908,92.72,11.3971,50.5507,0.2645,46.8723,34.9422,19.3073,22.51,40.71,75.56,42.82,16.4198,48.44,2.092,29.4,39.07,19.27
2012-11-14,15.9374,1.87,59.9258,11.03,2.3437,12.1031,46.6409,16.1011,14.3239,22.049,21.5453,93.15,11.64,50.2645,0.2657,46.886,35.0311,19.1452,21.59,42.3,74.84,42.05,16.8718,47.58,2.0547,30.07,38.99,19.42
2012-11-15,15.9998,1.86,60.2035,11.2615,2.3212,12.1368,46.6334,16.0991,14.4383,23.4315,21.4322,91.78,11.5571,50.5348,0.2609,46.9685,35.223,19.2757,21.62,42.34,75.79,42.3,17.3724,48.78,2.1227,27.34,38.12,18.54
2012-11-16,17.1535,1.92,60.8159,11.4855,2.38,12.346,47.9694,16.6223,14.4812,22.7949,21.6019,87.12,11.6229,51.449,0.2682,47.2917,35.8455,19.6631,22.89,39.85,80.53,45.58,17.7598,51.96,2.1947,22.68,36.72,16.93
2012-11-19,17.0074,1.88,61.6491,11.689,2.3844,12.373,47.8493,16.6661,13.952,22.974,21.5857,85.45,11.7714,51.7352,0.2651,47.3811,35.897,19.7896,22.7,40.24,80.78,45.04,17.001,52.17,2.2,21.76,36.15,16.62
2012-11-20,17.0314,1.87,61.7061,11.9015,2.3851,12.4674,48.3072,16.5641,13.8448,24.1873,21.7797,85.27,11.8571,52.0559,0.2727,47.6561,36.1966,19.9675,22.81,39.93,81.23,45.65,17.0494,52.92,2.1647,22.06,36.36,16.75
2012-11-21,17.3285,1.95,62.3826,11.994,2.4382,12.7103,49.0953,16.6163,14.1022,23.869,22.3858,86.3,11.85,52.4007,0.2745,48.2612,36.7957,20.2363,23.98,37.85,84.15,47.8,17.227,54.58,2.142,20.19,35.51,16.02
2012-11-23,17.8752,1.87,62.1619,12.181,2.4738,12.8587,48.8326,16.4467,14.2238,25.7985,22.1353,86.7,11.7229,52.104,0.2794,48.1306,36.8285,20.1177,24.38,37.39,83.98,48.38,17.0172,55.11,2.1513,19.84,35.19,15.88
2012-11-26,17.7312,1.88,61.9411,12.17,2.4796,12.8859,48.7575,16.6845,14.2524,26.0073,21.8847,86.75,11.8686,52.3766,0.2805,48.2062,36.8987,19.8488,24.09,37.64,82.7,47.73,17.0172,54.88,2.1433,20.64,35.59,16.22
2012-11-27,17.6754,1.96,61.9838,12.3555,2.5116,12.7975,49.3205,17.0069,14.3668,26.2162,22.111,87.04,11.7471,52.9619,0.2829,48.3712,37.3528,20.3074,24.93,36.44,84.6,48.52,16.775,56.14,2.2153,19.44,35.14,15.72
